i,lookup[i]
0,-515.826
1,-514.636
2,-513.448
3,-512.263
4,-511.08
5,-509.901
6,-508.724
7,-507.55
8,-506.379
9,-505.21
10,-504.044
11,-502.881
12,-501.721
13,-500.563
14,-499.408
15,-498.256
16,-497.106
17,-495.959
18,-494.815
19,-493.673
20,-492.534
21,-491.398
22,-490.264
23,-489.133
24,-488.004
25,-486.878
26,-485.755
27,-484.634
28,-483.516
29,-482.401
30,-481.288
31,-480.177
32,-479.069
33,-477.964
34,-476.861
35,-475.761
36,-474.663
37,-473.568
38,-472.475
39,-471.385
40,-470.297
41,-469.212
42,-468.129
43,-467.049
44,-465.971
45,-464.896
46,-463.823
47,-462.753
48,-461.685
49,-460.619
50,-459.556
51,-458.495
52,-457.437
53,-456.381
54,-455.328
55,-454.277
56,-453.228
57,-452.182
58,-451.138
59,-450.096
60,-449.057
61,-448.02
62,-446.985
63,-445.953
64,-444.923
65,-443.896
66,-442.87
67,-441.848
68,-440.827
69,-439.809
70,-438.793
71,-437.779
72,-436.767
73,-435.758
74,-434.751
75,-433.746
76,-432.744
77,-431.744
78,-430.746
79,-429.75
80,-428.756
81,-427.765
82,-426.776
83,-425.789
84,-424.804
85,-423.822
86,-422.841
87,-421.863
88,-420.887
89,-419.914
90,-418.942
91,-417.972
92,-417.005
93,-416.04
94,-415.077
95,-414.116
96,-413.157
97,-412.2
98,-411.245
99,-410.293
100,-409.343
101,-408.394
102,-407.448
103,-406.504
104,-405.562
105,-404.622
106,-403.684
107,-402.748
108,-401.814
109,-400.882
110,-399.952
111,-399.024
112,-398.099
113,-397.175
114,-396.253
115,-395.333
116,-394.416
117,-393.5
118,-392.586
119,-391.675
120,-390.765
121,-389.857
122,-388.951
123,-388.047
124,-387.145
125,-386.245
126,-385.347
127,-384.451
128,-383.557
129,-382.665
130,-381.774
131,-380.886
132,-379.999
133,-379.115
134,-378.232
135,-377.351
136,-376.472
137,-375.595
138,-374.72
139,-373.846
140,-372.975
141,-372.105
142,-371.238
143,-370.372
144,-369.508
145,-368.645
146,-367.785
147,-366.926
148,-366.069
149,-365.214
150,-364.361
151,-363.51
152,-362.66
153,-361.812
154,-360.966
155,-360.122
156,-359.28
157,-358.439
158,-357.6
159,-356.763
160,-355.928
161,-355.094
162,-354.262
163,-353.432
164,-352.603
165,-351.777
166,-350.952
167,-350.128
168,-349.307
169,-348.487
170,-347.669
171,-346.852
172,-346.037
173,-345.224
174,-344.413
175,-343.603
176,-342.795
177,-341.989
178,-341.184
179,-340.381
180,-339.579
181,-338.78
182,-337.981
183,-337.185
184,-336.39
185,-335.597
186,-334.805
187,-334.015
188,-333.227
189,-332.44
190,-331.655
191,-330.871
192,-330.089
193,-329.309
194,-328.53
195,-327.752
196,-326.977
197,-326.203
198,-325.43
199,-324.659
200,-323.889
201,-323.121
202,-322.355
203,-321.59
204,-320.827
205,-320.065
