i,lookup[i]
0,-281.516
1,-280.874
2,-280.233
3,-279.593
4,-278.955
5,-278.317
6,-277.68
7,-277.045
8,-276.411
9,-275.778
10,-275.145
11,-274.514
12,-273.885
13,-273.256
14,-272.628
15,-272.002
16,-271.376
17,-270.752
18,-270.128
19,-269.506
20,-268.885
21,-268.265
22,-267.646
23,-267.028
24,-266.411
25,-265.795
26,-265.18
27,-264.567
28,-263.954
29,-263.342
30,-262.732
31,-262.122
32,-261.514
33,-260.906
34,-260.3
35,-259.695
36,-259.09
37,-258.487
38,-257.885
39,-257.283
40,-256.683
41,-256.084
42,-255.485
43,-254.888
44,-254.292
45,-253.697
46,-253.102
47,-252.509
48,-251.917
49,-251.325
50,-250.735
51,-250.146
52,-249.557
53,-248.97
54,-248.384
55,-247.798
56,-247.214
57,-246.63
58,-246.047
59,-245.466
60,-244.885
61,-244.305
62,-243.727
63,-243.149
64,-242.572
65,-241.996
66,-241.421
67,-240.847
68,-240.274
69,-239.702
70,-239.13
71,-238.56
72,-237.991
73,-237.422
74,-236.854
75,-236.288
76,-235.722
77,-235.157
78,-234.593
79,-234.03
80,-233.468
81,-232.906
82,-232.346
83,-231.786
84,-231.228
85,-230.67
86,-230.113
87,-229.557
88,-229.002
89,-228.448
90,-227.894
91,-227.342
92,-226.79
93,-226.239
94,-225.689
95,-225.14
96,-224.592
97,-224.045
98,-223.498
99,-222.952
100,-222.408
101,-221.864
102,-221.32
103,-220.778
104,-220.237
105,-219.696
106,-219.156
107,-218.617
108,-218.079
109,-217.541
110,-217.005
111,-216.469
112,-215.934
113,-215.4
114,-214.866
115,-214.334
116,-213.802
117,-213.271
118,-212.741
119,-212.212
120,-211.683
121,-211.155
122,-210.628
123,-210.102
124,-209.577
125,-209.052
126,-208.528
127,-208.005
128,-207.483
129,-206.961
130,-206.44
131,-205.92
132,-205.401
133,-204.882
134,-204.364
135,-203.847
136,-203.331
137,-202.816
138,-202.301
139,-201.787
140,-201.273
141,-200.761
142,-200.249
143,-199.738
144,-199.227
145,-198.718
146,-198.209
147,-197.701
148,-197.193
149,-196.686
150,-196.18
151,-195.675
152,-195.17
153,-194.666
154,-194.163
155,-193.661
156,-193.159
157,-192.658
158,-192.157
159,-191.657
160,-191.158
161,-190.66
162,-190.162
163,-189.665
164,-189.169
165,-188.674
166,-188.179
167,-187.684
168,-187.191
169,-186.698
170,-186.206
171,-185.714
172,-185.223
173,-184.733
174,-184.243
175,-183.754
176,-183.266
177,-182.778
178,-182.291
179,-181.805
180,-181.319
181,-180.834
182,-180.35
183,-179.866
184,-179.383
185,-178.901
186,-178.419
187,-177.938
188,-177.457
189,-176.977
190,-176.498
191,-176.019
192,-175.541
193,-175.063
194,-174.587
195,-174.11
196,-173.635
197,-173.16
198,-172.685
199,-172.211
200,-171.738
201,-171.266
202,-170.794
203,-170.322
204,-169.851
205,-169.381
206,-168.911
207,-168.442
208,-167.974
209,-167.506
210,-167.039
211,-166.572
212,-166.106
213,-165.64
214,-165.175
215,-164.711
216,-164.247
217,-163.784
218,-163.321
219,-162.859
220,-162.397
221,-161.936
222,-161.476
223,-161.016
224,-160.557
225,-160.098
226,-159.64
227,-159.182
228,-158.725
229,-158.268
230,-157.812
231,-157.356
232,-156.901
233,-156.447
234,-155.993
235,-155.54
236,-155.087
237,-154.634
238,-154.183
239,-153.731
240,-153.281
241,-152.83
