i,lookup[i]
0,-5649.53
1,-5634.35
2,-5619.2
3,-5604.1
4,-5589.04
5,-5574.03
6,-5559.06
7,-5544.14
8,-5529.25
9,-5514.42
10,-5499.62
11,-5484.87
12,-5470.16
13,-5455.49
14,-5440.87
15,-5426.29
16,-5411.75
17,-5397.25
18,-5382.8
19,-5368.38
20,-5354.01
21,-5339.69
22,-5325.4
23,-5311.15
24,-5296.95
25,-5282.79
26,-5268.66
27,-5254.58
28,-5240.54
29,-5226.54
30,-5212.59
31,-5198.67
32,-5184.79
33,-5170.95
34,-5157.16
35,-5143.4
36,-5129.68
37,-5116.01
38,-5102.37
39,-5088.77
40,-5075.21
41,-5061.69
42,-5048.21
43,-5034.77
44,-5021.37
45,-5008.01
46,-4994.68
47,-4981.4
48,-4968.15
49,-4954.94
50,-4941.77
51,-4928.64
52,-4915.55
53,-4902.49
54,-4889.47
55,-4876.49
56,-4863.55
57,-4850.64
58,-4837.78
59,-4824.94
60,-4812.15
61,-4799.39
62,-4786.67
63,-4773.99
64,-4761.35
65,-4748.74
66,-4736.16
67,-4723.63
68,-4711.13
69,-4698.66
70,-4686.23
71,-4673.84
72,-4661.48
73,-4649.16
74,-4636.88
75,-4624.63
76,-4612.41
77,-4600.24
78,-4588.09
79,-4575.98
80,-4563.91
81,-4551.87
82,-4539.87
83,-4527.9
84,-4515.96
85,-4504.06
86,-4492.2
87,-4480.36
88,-4468.57
89,-4456.8
90,-4445.07
91,-4433.38
92,-4421.72
93,-4410.09
94,-4398.49
95,-4386.93
96,-4375.4
97,-4363.91
98,-4352.45
99,-4341.02
100,-4329.62
101,-4318.26
102,-4306.93
103,-4295.63
104,-4284.37
105,-4273.13
106,-4261.93
107,-4250.76
108,-4239.63
109,-4228.52
110,-4217.45
111,-4206.41
112,-4195.4
113,-4184.43
114,-4173.48
115,-4162.57
116,-4151.69
117,-4140.84
118,-4130.02
119,-4119.23
120,-4108.47
121,-4097.74
122,-4087.05
123,-4076.38
124,-4065.75
125,-4055.14
126,-4044.57
127,-4034.02
128,-4023.51
129,-4013.03
130,-4002.58
131,-3992.15
132,-3981.76
133,-3971.4
134,-3961.06
135,-3950.76
136,-3940.49
137,-3930.24
138,-3920.02
139,-3909.84
140,-3899.68
141,-3889.55
142,-3879.45
143,-3869.38
144,-3859.34
145,-3849.33
146,-3839.35
147,-3829.39
148,-3819.46
149,-3809.57
150,-3799.7
151,-3789.85
152,-3780.04
153,-3770.26
154,-3760.5
155,-3750.77
156,-3741.07
157,-3731.39
158,-3721.75
159,-3712.13
160,-3702.53
161,-3692.97
162,-3683.43
163,-3673.92
164,-3664.44
165,-3654.99
166,-3645.56
167,-3636.16
168,-3626.78
169,-3617.43
170,-3608.11
171,-3598.82
172,-3589.55
173,-3580.31
174,-3571.09
175,-3561.9
176,-3552.74
177,-3543.6
178,-3534.49
179,-3525.4
180,-3516.34
181,-3507.31
182,-3498.3
183,-3489.32
184,-3480.36
185,-3471.43
186,-3462.53
187,-3453.65
188,-3444.79
189,-3435.96
190,-3427.16
191,-3418.38
192,-3409.62
193,-3400.89
194,-3392.18
195,-3383.5
196,-3374.85
197,-3366.22
198,-3357.61
199,-3349.03
200,-3340.47
201,-3331.93
202,-3323.42
203,-3314.94
204,-3306.48
205,-3298.04
206,-3289.62
207,-3281.23
208,-3272.87
209,-3264.52
210,-3256.21
211,-3247.91
212,-3239.64
213,-3231.39
214,-3223.16
215,-3214.96
216,-3206.78
217,-3198.63
218,-3190.49
219,-3182.38
220,-3174.3
221,-3166.23
222,-3158.19
223,-3150.17
224,-3142.18
225,-3134.2
226,-3126.25
227,-3118.32
228,-3110.42
229,-3102.53
230,-3094.67
231,-3086.83
232,-3079.01
233,-3071.22
234,-3063.45
235,-3055.69
236,-3047.96
237,-3040.26
238,-3032.57
239,-3024.9
240,-3017.26
241,-3009.64
242,-3002.04
243,-2994.46
244,-2986.9
245,-2979.37
246,-2971.85
247,-2964.36
248,-2956.88
249,-2949.43
250,-2942
251,-2934.59
252,-2927.2
253,-2919.83
254,-2912.48
255,-2905.15
256,-2897.85
257,-2890.56
258,-2883.29
259,-2876.05
260,-2868.82
261,-2861.62
262,-2854.43
263,-2847.27
264,-2840.12
265,-2833
266,-2825.89
267,-2818.81
268,-2811.74
269,-2804.69
270,-2797.67
271,-2790.66
272,-2783.67
273,-2776.71
274,-2769.76
275,-2762.83
276,-2755.92
277,-2749.03
278,-2742.16
279,-2735.31
280,-2728.47
281,-2721.66
282,-2714.86
283,-2708.09
284,-2701.33
285,-2694.59
286,-2687.87
287,-2681.17
288,-2674.49
289,-2667.83
290,-2661.18
291,-2654.56
292,-2647.95
293,-2641.36
294,-2634.79
295,-2628.23
296,-2621.7
297,-2615.18
298,-2608.68
299,-2602.2
300,-2595.74
301,-2589.29
302,-2582.86
303,-2576.45
304,-2570.06
305,-2563.69
306,-2557.33
307,-2550.99
308,-2544.67
309,-2538.37
310,-2532.08
311,-2525.81
312,-2519.56
313,-2513.32
314,-2507.11
315,-2500.9
316,-2494.72
317,-2488.56
318,-2482.41
319,-2476.27
320,-2470.16
321,-2464.06
322,-2457.98
323,-2451.91
324,-2445.86
325,-2439.83
326,-2433.82
327,-2427.82
328,-2421.84
329,-2415.87
330,-2409.92
331,-2403.99
332,-2398.07
333,-2392.17
334,-2386.29
335,-2380.42
336,-2374.57
337,-2368.73
338,-2362.91
339,-2357.11
340,-2351.32
341,-2345.54
342,-2339.79
343,-2334.05
344,-2328.32
345,-2322.61
346,-2316.92
347,-2311.24
348,-2305.58
349,-2299.93
350,-2294.3
351,-2288.68
352,-2283.08
353,-2277.49
354,-2271.92
355,-2266.37
356,-2260.83
357,-2255.3
358,-2249.79
359,-2244.29
360,-2238.81
361,-2233.35
362,-2227.9
363,-2222.46
364,-2217.04
365,-2211.63
366,-2206.24
367,-2200.86
368,-2195.5
369,-2190.15
370,-2184.82
371,-2179.5
372,-2174.19
373,-2168.9
374,-2163.63
375,-2158.37
376,-2153.12
377,-2147.88
378,-2142.66
379,-2137.46
380,-2132.27
381,-2127.09
382,-2121.93
383,-2116.78
384,-2111.64
385,-2106.52
386,-2101.41
387,-2096.32
388,-2091.24
389,-2086.17
390,-2081.12
391,-2076.08
392,-2071.05
393,-2066.04
394,-2061.04
395,-2056.06
396,-2051.08
397,-2046.13
398,-2041.18
399,-2036.25
400,-2031.33
401,-2026.42
402,-2021.53
403,-2016.65
404,-2011.78
405,-2006.93
406,-2002.09
407,-1997.26
408,-1992.45
409,-1987.64
410,-1982.85
411,-1978.08
412,-1973.31
413,-1968.56
414,-1963.82
415,-1959.1
416,-1954.39
417,-1949.69
418,-1945
419,-1940.32
420,-1935.66
421,-1931.01
422,-1926.37
423,-1921.74
424,-1917.13
425,-1912.53
426,-1907.94
427,-1903.36
428,-1898.79
429,-1894.24
430,-1889.7
431,-1885.17
432,-1880.65
433,-1876.15
434,-1871.65
435,-1867.17
436,-1862.7
437,-1858.25
438,-1853.8
439,-1849.36
440,-1844.94
441,-1840.53
442,-1836.13
443,-1831.74
444,-1827.37
445,-1823
446,-1818.65
447,-1814.31
448,-1809.98
449,-1805.66
450,-1801.35
451,-1797.05
452,-1792.77
453,-1788.49
