i,lookup[i]
0,-3756.33
1,-3746.97
2,-3737.64
3,-3728.34
4,-3719.06
5,-3709.81
6,-3700.58
7,-3691.38
8,-3682.2
9,-3673.05
10,-3663.92
11,-3654.82
12,-3645.74
13,-3636.69
14,-3627.67
15,-3618.67
16,-3609.69
17,-3600.74
18,-3591.81
19,-3582.9
20,-3574.03
21,-3565.17
22,-3556.34
23,-3547.53
24,-3538.75
25,-3529.99
26,-3521.26
27,-3512.55
28,-3503.86
29,-3495.2
30,-3486.56
31,-3477.95
32,-3469.36
33,-3460.79
34,-3452.24
35,-3443.72
36,-3435.23
37,-3426.75
38,-3418.3
39,-3409.87
40,-3401.47
41,-3393.08
42,-3384.72
43,-3376.39
44,-3368.07
45,-3359.78
46,-3351.51
47,-3343.27
48,-3335.05
49,-3326.84
50,-3318.67
51,-3310.51
52,-3302.38
53,-3294.26
54,-3286.17
55,-3278.11
56,-3270.06
57,-3262.04
58,-3254.03
59,-3246.05
60,-3238.1
61,-3230.16
62,-3222.24
63,-3214.35
64,-3206.48
65,-3198.63
66,-3190.8
67,-3182.99
68,-3175.2
69,-3167.44
70,-3159.69
71,-3151.97
72,-3144.27
73,-3136.58
74,-3128.92
75,-3121.28
76,-3113.66
77,-3106.07
78,-3098.49
79,-3090.93
80,-3083.39
81,-3075.88
82,-3068.38
83,-3060.9
84,-3053.45
85,-3046.01
86,-3038.6
87,-3031.2
88,-3023.83
89,-3016.47
90,-3009.14
91,-3001.82
92,-2994.53
93,-2987.25
94,-2979.99
95,-2972.76
96,-2965.54
97,-2958.34
98,-2951.16
99,-2944.01
100,-2936.87
101,-2929.75
102,-2922.65
103,-2915.56
104,-2908.5
105,-2901.46
106,-2894.43
107,-2887.43
108,-2880.44
109,-2873.47
110,-2866.52
111,-2859.59
112,-2852.68
113,-2845.79
114,-2838.91
115,-2832.06
116,-2825.22
117,-2818.4
118,-2811.6
119,-2804.82
120,-2798.05
121,-2791.3
122,-2784.58
123,-2777.87
124,-2771.17
125,-2764.5
126,-2757.84
127,-2751.21
128,-2744.58
129,-2737.98
130,-2731.4
131,-2724.83
132,-2718.28
133,-2711.75
134,-2705.23
135,-2698.73
136,-2692.25
137,-2685.79
138,-2679.35
139,-2672.92
140,-2666.51
141,-2660.11
142,-2653.74
143,-2647.38
144,-2641.03
145,-2634.71
146,-2628.4
147,-2622.11
148,-2615.83
149,-2609.57
150,-2603.33
151,-2597.11
152,-2590.9
153,-2584.71
154,-2578.53
155,-2572.37
156,-2566.23
157,-2560.1
158,-2553.99
159,-2547.9
160,-2541.82
161,-2535.76
162,-2529.72
163,-2523.69
164,-2517.67
165,-2511.68
166,-2505.69
167,-2499.73
168,-2493.78
169,-2487.85
170,-2481.93
171,-2476.03
172,-2470.14
173,-2464.27
174,-2458.41
175,-2452.57
176,-2446.75
177,-2440.94
178,-2435.14
179,-2429.37
180,-2423.6
181,-2417.86
182,-2412.12
183,-2406.41
184,-2400.7
185,-2395.02
186,-2389.34
187,-2383.69
188,-2378.04
189,-2372.42
190,-2366.8
191,-2361.2
192,-2355.62
193,-2350.05
194,-2344.5
195,-2338.96
196,-2333.44
197,-2327.93
198,-2322.43
199,-2316.95
200,-2311.48
201,-2306.03
202,-2300.59
203,-2295.17
204,-2289.76
205,-2284.36
206,-2278.98
207,-2273.61
208,-2268.26
209,-2262.92
210,-2257.6
211,-2252.29
212,-2246.99
213,-2241.71
214,-2236.44
215,-2231.18
216,-2225.94
217,-2220.71
218,-2215.5
219,-2210.3
220,-2205.11
221,-2199.93
222,-2194.77
223,-2189.63
224,-2184.49
225,-2179.37
226,-2174.27
227,-2169.17
228,-2164.09
229,-2159.03
230,-2153.97
231,-2148.93
232,-2143.9
233,-2138.89
234,-2133.89
235,-2128.9
236,-2123.93
237,-2118.96
238,-2114.01
239,-2109.08
240,-2104.15
241,-2099.24
242,-2094.34
243,-2089.46
244,-2084.58
245,-2079.72
246,-2074.88
247,-2070.04
248,-2065.22
249,-2060.41
250,-2055.61
251,-2050.82
252,-2046.05
253,-2041.29
254,-2036.54
255,-2031.8
256,-2027.08
257,-2022.37
258,-2017.67
259,-2012.98
260,-2008.3
261,-2003.64
262,-1998.99
263,-1994.35
