i,lookup[i]
0,-237.107
1,-236.511
2,-235.918
3,-235.325
4,-234.734
5,-234.144
6,-233.556
7,-232.97
8,-232.384
9,-231.8
10,-231.218
11,-230.637
12,-230.057
13,-229.479
14,-228.902
15,-228.326
16,-227.752
17,-227.179
18,-226.608
19,-226.038
20,-225.469
21,-224.902
22,-224.336
23,-223.772
24,-223.208
25,-222.646
26,-222.086
27,-221.527
28,-220.969
29,-220.412
30,-219.857
31,-219.303
32,-218.751
33,-218.199
34,-217.649
35,-217.101
36,-216.553
37,-216.007
38,-215.463
39,-214.919
40,-214.377
41,-213.836
42,-213.297
43,-212.758
44,-212.221
45,-211.686
46,-211.151
47,-210.618
48,-210.086
49,-209.555
50,-209.026
51,-208.497
52,-207.97
53,-207.445
54,-206.92
55,-206.397
56,-205.875
57,-205.354
58,-204.834
59,-204.316
60,-203.799
61,-203.283
62,-202.768
63,-202.254
64,-201.742
65,-201.231
66,-200.721
67,-200.212
68,-199.704
69,-199.198
70,-198.693
71,-198.189
72,-197.686
73,-197.184
74,-196.683
75,-196.184
76,-195.686
77,-195.188
78,-194.692
79,-194.198
80,-193.704
81,-193.211
82,-192.72
83,-192.23
84,-191.74
85,-191.252
86,-190.765
87,-190.28
88,-189.795
89,-189.311
90,-188.829
91,-188.348
92,-187.867
93,-187.388
94,-186.91
95,-186.433
96,-185.957
97,-185.482
98,-185.009
99,-184.536
100,-184.064
101,-183.594
102,-183.124
103,-182.656
104,-182.189
105,-181.722
106,-181.257
107,-180.793
108,-180.33
109,-179.868
110,-179.407
111,-178.947
112,-178.488
113,-178.03
114,-177.573
115,-177.117
116,-176.662
117,-176.208
118,-175.756
119,-175.304
120,-174.853
121,-174.403
122,-173.954
123,-173.507
124,-173.06
125,-172.614
126,-172.169
127,-171.725
128,-171.283
129,-170.841
130,-170.4
131,-169.96
132,-169.521
133,-169.083
134,-168.646
135,-168.21
136,-167.775
137,-167.341
138,-166.908
139,-166.476
140,-166.044
141,-165.614
142,-165.185
143,-164.756
144,-164.329
145,-163.902
146,-163.477
147,-163.052
148,-162.628
149,-162.205
150,-161.783
151,-161.362
152,-160.942
153,-160.523
154,-160.105
155,-159.688
156,-159.271
157,-158.856
158,-158.441
159,-158.027
160,-157.614
161,-157.202
162,-156.791
163,-156.381
164,-155.971
165,-155.563
166,-155.155
167,-154.749
168,-154.343
169,-153.938
170,-153.534
171,-153.13
172,-152.728
173,-152.326
174,-151.926
175,-151.526
176,-151.127
177,-150.729
178,-150.331
179,-149.935
180,-149.539
181,-149.144
182,-148.75
183,-148.357
184,-147.965
185,-147.573
186,-147.183
187,-146.793
188,-146.404
189,-146.016
190,-145.628
191,-145.242
192,-144.856
193,-144.471
194,-144.087
195,-143.703
196,-143.32
197,-142.939
198,-142.558
199,-142.177
200,-141.798
201,-141.419
202,-141.041
203,-140.664
204,-140.288
205,-139.912
206,-139.537
207,-139.163
208,-138.79
209,-138.417
210,-138.046
211,-137.675
212,-137.304
213,-136.935
214,-136.566
215,-136.198
216,-135.831
217,-135.464
218,-135.098
219,-134.733
220,-134.369
221,-134.005
222,-133.643
223,-133.28
224,-132.919
225,-132.558
226,-132.198
227,-131.839
228,-131.481
229,-131.123
230,-130.766
231,-130.409
232,-130.054
233,-129.699
234,-129.344
235,-128.991
236,-128.638
237,-128.286
238,-127.934
239,-127.583
240,-127.233
241,-126.884
242,-126.535
243,-126.187
244,-125.839
245,-125.493
246,-125.147
247,-124.801
248,-124.457
249,-124.113
250,-123.769
251,-123.426
252,-123.084
253,-122.743
254,-122.402
255,-122.062
256,-121.723
257,-121.384
258,-121.046
259,-120.708
260,-120.371
261,-120.035
262,-119.7
263,-119.365
264,-119.03
265,-118.697
266,-118.364
267,-118.031
268,-117.699
269,-117.368
270,-117.038
271,-116.708
272,-116.378
273,-116.05
274,-115.722
275,-115.394
276,-115.067
277,-114.741
278,-114.415
279,-114.09
280,-113.766
281,-113.442
282,-113.119
283,-112.796
284,-112.474
285,-112.153
286,-111.832
287,-111.511
288,-111.192
289,-110.873
290,-110.554
291,-110.236
292,-109.919
293,-109.602
294,-109.286
295,-108.97
296,-108.655
297,-108.34
298,-108.026
299,-107.713
300,-107.4
301,-107.088
302,-106.776
303,-106.465
304,-106.154
305,-105.844
306,-105.534
307,-105.225
308,-104.917
309,-104.609
310,-104.301
311,-103.995
312,-103.688
313,-103.383
314,-103.077
315,-102.773
316,-102.468
317,-102.165
318,-101.862
319,-101.559
320,-101.257
321,-100.955
322,-100.654
323,-100.354
324,-100.054
325,-99.7542
326,-99.4552
327,-99.1567
328,-98.8587
329,-98.5613
330,-98.2643
331,-97.9678
332,-97.6718
333,-97.3763
334,-97.0814
335,-96.7869
336,-96.4929
337,-96.1994
338,-95.9063
339,-95.6138
340,-95.3218
341,-95.0302
342,-94.7391
343,-94.4485
344,-94.1584
345,-93.8687
346,-93.5795
347,-93.2908
348,-93.0026
349,-92.7148
350,-92.4275
351,-92.1407
352,-91.8543
353,-91.5684
354,-91.2829
355,-90.998
356,-90.7134
357,-90.4293
358,-90.1457
359,-89.8625
360,-89.5798
361,-89.2975
362,-89.0157
363,-88.7343
364,-88.4534
365,-88.1728
366,-87.8928
367,-87.6132
368,-87.334
369,-87.0552
370,-86.7769
371,-86.499
372,-86.2215
373,-85.9445
374,-85.6679
375,-85.3917
376,-85.1159
377,-84.8406
378,-84.5657
379,-84.2912
380,-84.0171
381,-83.7434
382,-83.4701
383,-83.1973
384,-82.9249
385,-82.6528
386,-82.3812
387,-82.11
388,-81.8392
389,-81.5688
390,-81.2987
391,-81.0291
392,-80.7599
393,-80.4911
394,-80.2227
395,-79.9546
396,-79.687
397,-79.4197
398,-79.1529
399,-78.8864
400,-78.6203
401,-78.3546
402,-78.0892
403,-77.8243
404,-77.5597
405,-77.2955
406,-77.0317
407,-76.7683
408,-76.5052
409,-76.2425
410,-75.9801
411,-75.7182
