i,lookup[i]
0,-18562.9
1,-18516.4
2,-18470
3,-18423.7
4,-18377.6
5,-18331.6
6,-18285.7
7,-18240
8,-18194.3
9,-18148.9
10,-18103.5
11,-18058.2
12,-18013.1
13,-17968.1
14,-17923.3
15,-17878.5
16,-17833.9
17,-17789.4
18,-17745
19,-17700.8
20,-17656.7
21,-17612.7
22,-17568.8
23,-17525
24,-17481.4
25,-17437.9
26,-17394.5
27,-17351.2
28,-17308.1
29,-17265
30,-17222.1
31,-17179.3
32,-17136.6
33,-17094.1
34,-17051.6
35,-17009.3
36,-16967.1
37,-16925
38,-16883
39,-16841.2
40,-16799.4
41,-16757.8
42,-16716.3
43,-16674.9
44,-16633.6
45,-16592.5
46,-16551.4
47,-16510.5
48,-16469.7
49,-16429
50,-16388.4
51,-16347.9
52,-16307.5
53,-16267.2
54,-16227.1
55,-16187
56,-16147.1
57,-16107.3
58,-16067.6
59,-16028
60,-15988.5
61,-15949.1
62,-15909.9
63,-15870.7
64,-15831.6
65,-15792.7
66,-15753.9
67,-15715.1
68,-15676.5
69,-15638
70,-15599.6
71,-15561.3
72,-15523.1
73,-15485
74,-15447
75,-15409.1
76,-15371.3
77,-15333.6
78,-15296.1
79,-15258.6
80,-15221.2
81,-15184
82,-15146.8
83,-15109.8
84,-15072.8
85,-15035.9
86,-14999.2
87,-14962.5
88,-14926
89,-14889.5
90,-14853.2
91,-14816.9
92,-14780.8
93,-14744.8
94,-14708.8
95,-14672.9
96,-14637.2
97,-14601.5
98,-14566
99,-14530.5
100,-14495.2
101,-14459.9
102,-14424.7
103,-14389.7
104,-14354.7
105,-14319.8
106,-14285
107,-14250.3
108,-14215.8
109,-14181.3
110,-14146.9
111,-14112.6
112,-14078.3
113,-14044.2
114,-14010.2
115,-13976.3
116,-13942.4
117,-13908.7
118,-13875
119,-13841.5
120,-13808
121,-13774.6
122,-13741.3
123,-13708.1
124,-13675
125,-13642
126,-13609.1
127,-13576.3
128,-13543.5
129,-13510.9
130,-13478.3
131,-13445.8
132,-13413.4
133,-13381.1
134,-13348.9
135,-13316.8
136,-13284.8
137,-13252.8
138,-13221
139,-13189.2
140,-13157.5
141,-13125.9
142,-13094.4
143,-13063
144,-13031.6
145,-13000.4
146,-12969.2
147,-12938.1
148,-12907.1
149,-12876.2
150,-12845.4
151,-12814.6
152,-12784
153,-12753.4
154,-12722.9
155,-12692.5
156,-12662.1
157,-12631.9
158,-12601.7
159,-12571.6
160,-12541.6
161,-12511.7
162,-12481.9
163,-12452.1
164,-12422.5
165,-12392.9
166,-12363.3
167,-12333.9
168,-12304.6
169,-12275.3
170,-12246.1
171,-12217
172,-12187.9
173,-12159
174,-12130.1
175,-12101.3
176,-12072.6
177,-12043.9
178,-12015.4
179,-11986.9
180,-11958.5
181,-11930.1
182,-11901.9
183,-11873.7
184,-11845.6
185,-11817.5
186,-11789.6
187,-11761.7
188,-11733.9
189,-11706.2
190,-11678.5
191,-11651
192,-11623.4
193,-11596
194,-11568.7
195,-11541.4
196,-11514.2
197,-11487
198,-11460
199,-11433
200,-11406.1
201,-11379.2
202,-11352.5
203,-11325.8
204,-11299.2
205,-11272.6
206,-11246.1
207,-11219.7
208,-11193.4
209,-11167.1
210,-11140.9
211,-11114.8
212,-11088.7
213,-11062.7
214,-11036.8
215,-11011
216,-10985.2
217,-10959.5
218,-10933.9
219,-10908.3
220,-10882.8
221,-10857.4
222,-10832
223,-10806.7
224,-10781.5
225,-10756.3
226,-10731.2
227,-10706.2
228,-10681.3
229,-10656.4
230,-10631.5
231,-10606.8
232,-10582.1
233,-10557.5
234,-10532.9
235,-10508.4
236,-10484
237,-10459.6
238,-10435.3
239,-10411.1
240,-10386.9
241,-10362.8
242,-10338.8
243,-10314.8
244,-10290.9
245,-10267.1
246,-10243.3
247,-10219.6
248,-10195.9
249,-10172.3
250,-10148.8
251,-10125.4
252,-10101.9
253,-10078.6
254,-10055.3
255,-10032.1
256,-10009
257,-9985.88
258,-9962.85
259,-9939.88
260,-9916.97
261,-9894.12
262,-9871.34
263,-9848.61
264,-9825.95
265,-9803.35
266,-9780.8
267,-9758.32
268,-9735.9
269,-9713.53
270,-9691.23
271,-9668.98
272,-9646.8
273,-9624.67
274,-9602.6
275,-9580.59
276,-9558.64
277,-9536.74
278,-9514.91
279,-9493.13
280,-9471.41
281,-9449.75
282,-9428.14
283,-9406.6
284,-9385.11
285,-9363.67
286,-9342.29
287,-9320.97
288,-9299.71
289,-9278.5
290,-9257.35
291,-9236.25
292,-9215.21
293,-9194.23
294,-9173.3
295,-9152.43
296,-9131.61
297,-9110.84
298,-9090.14
299,-9069.48
300,-9048.88
301,-9028.33
302,-9007.84
303,-8987.41
304,-8967.02
305,-8946.69
306,-8926.41
307,-8906.19
308,-8886.02
309,-8865.9
310,-8845.84
311,-8825.83
312,-8805.87
313,-8785.96
314,-8766.11
315,-8746.31
316,-8726.56
317,-8706.86
318,-8687.21
319,-8667.62
320,-8648.07
321,-8628.58
322,-8609.14
323,-8589.75
324,-8570.41
325,-8551.12
326,-8531.88
327,-8512.69
328,-8493.55
329,-8474.46
330,-8455.42
331,-8436.43
332,-8417.5
333,-8398.61
334,-8379.76
335,-8360.97
336,-8342.23
337,-8323.54
338,-8304.89
339,-8286.3
340,-8267.75
341,-8249.25
342,-8230.8
343,-8212.39
344,-8194.04
345,-8175.73
346,-8157.47
347,-8139.26
348,-8121.09
349,-8102.97
350,-8084.9
351,-8066.88
352,-8048.9
353,-8030.97
354,-8013.08
355,-7995.25
356,-7977.45
357,-7959.71
358,-7942.01
359,-7924.35
360,-7906.75
361,-7889.18
362,-7871.66
363,-7854.19
364,-7836.77
365,-7819.38
366,-7802.05
367,-7784.75
368,-7767.5
369,-7750.3
370,-7733.14
371,-7716.03
372,-7698.96
373,-7681.93
374,-7664.95
375,-7648.01
376,-7631.11
377,-7614.26
378,-7597.45
379,-7580.68
380,-7563.96
381,-7547.28
382,-7530.64
383,-7514.05
384,-7497.5
385,-7480.99
386,-7464.52
387,-7448.1
388,-7431.71
389,-7415.37
390,-7399.07
391,-7382.82
392,-7366.6
393,-7350.43
394,-7334.29
395,-7318.2
396,-7302.15
397,-7286.14
398,-7270.17
399,-7254.24
400,-7238.36
401,-7222.51
402,-7206.7
403,-7190.94
404,-7175.21
405,-7159.52
406,-7143.88
407,-7128.27
408,-7112.7
409,-7097.18
410,-7081.69
411,-7066.24
412,-7050.83
413,-7035.46
414,-7020.13
415,-7004.83
416,-6989.58
417,-6974.36
418,-6959.19
419,-6944.05
420,-6928.95
421,-6913.89
422,-6898.86
