i,lookup[i]
0,-228.767
1,-228.224
2,-227.683
3,-227.142
4,-226.602
5,-226.063
6,-225.525
7,-224.987
8,-224.451
9,-223.915
10,-223.38
11,-222.846
12,-222.312
13,-221.779
14,-221.248
15,-220.717
16,-220.186
17,-219.657
18,-219.128
19,-218.6
20,-218.073
21,-217.547
22,-217.021
23,-216.497
24,-215.973
25,-215.449
26,-214.927
27,-214.405
28,-213.884
29,-213.364
30,-212.845
31,-212.326
32,-211.808
33,-211.291
34,-210.775
35,-210.259
36,-209.744
37,-209.23
38,-208.717
39,-208.204
40,-207.692
41,-207.181
42,-206.67
43,-206.16
44,-205.651
45,-205.143
46,-204.635
47,-204.129
48,-203.622
49,-203.117
50,-202.612
51,-202.108
52,-201.605
53,-201.102
54,-200.6
55,-200.099
56,-199.599
57,-199.099
58,-198.6
59,-198.101
60,-197.603
61,-197.106
62,-196.61
63,-196.114
64,-195.619
65,-195.125
66,-194.631
67,-194.138
68,-193.646
69,-193.154
70,-192.663
71,-192.173
72,-191.683
73,-191.194
74,-190.706
75,-190.218
76,-189.731
77,-189.245
78,-188.759
79,-188.274
80,-187.79
81,-187.306
82,-186.823
83,-186.34
84,-185.858
85,-185.377
86,-184.896
87,-184.416
88,-183.937
89,-183.458
90,-182.98
91,-182.503
92,-182.026
93,-181.55
94,-181.074
95,-180.599
96,-180.124
97,-179.651
98,-179.177
99,-178.705
100,-178.233
101,-177.762
102,-177.291
103,-176.821
104,-176.351
105,-175.882
106,-175.414
107,-174.946
108,-174.479
109,-174.012
110,-173.546
111,-173.08
112,-172.615
113,-172.151
114,-171.687
115,-171.224
116,-170.762
117,-170.3
118,-169.838
119,-169.377
120,-168.917
121,-168.457
122,-167.998
123,-167.539
124,-167.081
125,-166.624
126,-166.167
127,-165.71
128,-165.254
129,-164.799
130,-164.344
131,-163.89
132,-163.436
133,-162.983
134,-162.53
135,-162.078
136,-161.626
137,-161.175
138,-160.725
139,-160.275
140,-159.825
141,-159.376
142,-158.928
143,-158.48
144,-158.033
145,-157.586
146,-157.139
147,-156.694
148,-156.248
149,-155.803
150,-155.359
151,-154.915
152,-154.472
153,-154.029
154,-153.587
155,-153.145
156,-152.704
157,-152.263
158,-151.823
159,-151.383
160,-150.943
161,-150.504
162,-150.066
163,-149.628
164,-149.191
165,-148.754
166,-148.317
167,-147.881
168,-147.446
169,-147.011
170,-146.576
171,-146.142
172,-145.708
173,-145.275
174,-144.843
175,-144.41
176,-143.978
177,-143.547
178,-143.116
179,-142.686
180,-142.256
181,-141.826
182,-141.397
183,-140.969
184,-140.541
185,-140.113
186,-139.686
187,-139.259
188,-138.832
189,-138.406
190,-137.981
191,-137.556
192,-137.131
193,-136.707
194,-136.283
195,-135.86
196,-135.437
197,-135.014
198,-134.592
199,-134.17
200,-133.749
201,-133.328
202,-132.908
203,-132.488
204,-132.068
205,-131.649
206,-131.23
207,-130.812
208,-130.394
209,-129.977
210,-129.559
211,-129.143
212,-128.726
213,-128.31
214,-127.895
215,-127.48
216,-127.065
217,-126.651
218,-126.237
219,-125.823
220,-125.41
221,-124.997
222,-124.585
223,-124.173
224,-123.761
225,-123.35
226,-122.939
227,-122.528
228,-122.118
229,-121.708
230,-121.299
231,-120.89
232,-120.481
233,-120.073
234,-119.665
235,-119.258
236,-118.85
237,-118.443
238,-118.037
239,-117.631
240,-117.225
241,-116.82
242,-116.415
243,-116.01
244,-115.606
245,-115.202
246,-114.798
247,-114.395
248,-113.992
249,-113.589
250,-113.187
251,-112.785
252,-112.383
253,-111.982
254,-111.581
255,-111.18
256,-110.78
257,-110.38
258,-109.981
259,-109.581
260,-109.183
261,-108.784
262,-108.386
263,-107.988
264,-107.59
265,-107.193
266,-106.796
267,-106.399
268,-106.003
269,-105.607
270,-105.211
271,-104.815
272,-104.42
273,-104.025
274,-103.631
275,-103.237
276,-102.843
277,-102.449
278,-102.056
279,-101.663
280,-101.27
281,-100.878
282,-100.486
283,-100.094
284,-99.7025
285,-99.3113
286,-98.9204
287,-98.5298
288,-98.1394
289,-97.7494
290,-97.3596
291,-96.9701
292,-96.5809
293,-96.192
294,-95.8033
295,-95.415
296,-95.0269
297,-94.6391
298,-94.2515
299,-93.8642
300,-93.4772
301,-93.0905
302,-92.7041
303,-92.3179
304,-91.932
305,-91.5463
306,-91.1609
307,-90.7758
308,-90.3909
309,-90.0063
310,-89.6219
311,-89.2379
312,-88.854
313,-88.4704
314,-88.0871
315,-87.704
316,-87.3212
317,-86.9386
318,-86.5563
319,-86.1742
320,-85.7924
321,-85.4108
322,-85.0294
323,-84.6483
324,-84.2675
325,-83.8868
326,-83.5064
327,-83.1263
328,-82.7464
329,-82.3667
330,-81.9872
331,-81.608
332,-81.229
333,-80.8503
334,-80.4717
335,-80.0934
336,-79.7154
337,-79.3375
338,-78.9599
339,-78.5825
340,-78.2053
341,-77.8283
342,-77.4516
343,-77.075
344,-76.6987
345,-76.3226
346,-75.9467
347,-75.571
348,-75.1956
349,-74.8203
350,-74.4452
351,-74.0704
352,-73.6958
353,-73.3213
354,-72.9471
355,-72.5731
356,-72.1992
357,-71.8256
