i,lookup[i]
0,-1225.35
1,-1222.39
2,-1219.43
3,-1216.48
4,-1213.55
5,-1210.61
6,-1207.69
7,-1204.77
8,-1201.87
9,-1198.97
10,-1196.07
11,-1193.19
12,-1190.31
13,-1187.44
14,-1184.57
15,-1181.72
16,-1178.87
17,-1176.03
18,-1173.2
19,-1170.37
20,-1167.55
21,-1164.74
22,-1161.94
23,-1159.14
24,-1156.35
25,-1153.57
26,-1150.8
27,-1148.03
28,-1145.27
29,-1142.52
30,-1139.77
31,-1137.03
32,-1134.3
33,-1131.58
34,-1128.86
35,-1126.15
36,-1123.45
37,-1120.75
38,-1118.06
39,-1115.38
40,-1112.7
41,-1110.03
42,-1107.37
43,-1104.72
44,-1102.07
45,-1099.43
46,-1096.8
47,-1094.17
48,-1091.55
49,-1088.94
50,-1086.33
51,-1083.73
52,-1081.14
53,-1078.55
54,-1075.97
55,-1073.4
56,-1070.83
57,-1068.27
58,-1065.72
59,-1063.17
60,-1060.63
61,-1058.1
62,-1055.57
63,-1053.05
64,-1050.54
65,-1048.03
66,-1045.53
67,-1043.03
68,-1040.55
69,-1038.06
70,-1035.59
71,-1033.12
72,-1030.66
73,-1028.2
74,-1025.75
75,-1023.31
76,-1020.87
77,-1018.44
78,-1016.01
79,-1013.59
80,-1011.18
81,-1008.77
82,-1006.37
83,-1003.98
84,-1001.59
85,-999.211
86,-996.835
87,-994.466
88,-992.102
89,-989.744
90,-987.393
91,-985.047
92,-982.708
93,-980.374
94,-978.047
95,-975.725
96,-973.409
97,-971.099
98,-968.795
99,-966.497
100,-964.205
101,-961.918
102,-959.638
103,-957.363
104,-955.094
105,-952.831
106,-950.573
107,-948.321
108,-946.075
109,-943.835
110,-941.6
111,-939.371
112,-937.147
113,-934.93
114,-932.717
115,-930.511
116,-928.31
117,-926.114
118,-923.925
119,-921.74
120,-919.561
121,-917.388
122,-915.22
123,-913.058
124,-910.901
125,-908.749
126,-906.603
127,-904.463
128,-902.327
129,-900.197
130,-898.073
131,-895.954
132,-893.84
133,-891.731
134,-889.628
135,-887.53
136,-885.437
137,-883.35
138,-881.267
139,-879.19
140,-877.118
141,-875.052
142,-872.99
143,-870.934
144,-868.883
145,-866.837
146,-864.796
147,-862.76
148,-860.729
149,-858.703
150,-856.683
151,-854.667
152,-852.656
153,-850.651
154,-848.65
155,-846.654
156,-844.664
157,-842.678
158,-840.697
159,-838.721
160,-836.75
161,-834.784
162,-832.823
163,-830.867
164,-828.915
165,-826.968
166,-825.027
167,-823.09
168,-821.157
169,-819.23
170,-817.307
171,-815.389
172,-813.476
173,-811.567
174,-809.663
175,-807.764
176,-805.87
177,-803.98
178,-802.095
179,-800.214
180,-798.339
181,-796.467
182,-794.601
183,-792.738
184,-790.881
185,-789.028
186,-787.179
187,-785.336
188,-783.496
189,-781.661
190,-779.831
191,-778.005
192,-776.183
193,-774.366
194,-772.554
195,-770.746
196,-768.942
197,-767.142
198,-765.347
199,-763.557
200,-761.771
201,-759.989
202,-758.211
203,-756.438
204,-754.669
205,-752.904
206,-751.144
207,-749.388
208,-747.636
209,-745.888
210,-744.145
211,-742.405
212,-740.67
213,-738.94
214,-737.213
215,-735.491
216,-733.772
217,-732.058
218,-730.348
219,-728.642
220,-726.94
221,-725.243
222,-723.549
223,-721.859
224,-720.174
225,-718.492
226,-716.815
227,-715.142
228,-713.472
229,-711.807
230,-710.145
231,-708.488
232,-706.834
