i,lookup[i]
0,-1945.82
1,-1942.06
2,-1938.3
3,-1934.56
4,-1930.82
5,-1927.09
6,-1923.37
7,-1919.65
8,-1915.94
9,-1912.24
10,-1908.55
11,-1904.87
12,-1901.19
13,-1897.52
14,-1893.86
15,-1890.2
16,-1886.56
17,-1882.92
18,-1879.28
19,-1875.66
20,-1872.04
21,-1868.43
22,-1864.83
23,-1861.23
24,-1857.64
25,-1854.06
26,-1850.49
27,-1846.92
28,-1843.36
29,-1839.81
30,-1836.26
31,-1832.73
32,-1829.2
33,-1825.67
34,-1822.16
35,-1818.65
36,-1815.14
37,-1811.65
38,-1808.16
39,-1804.68
40,-1801.2
41,-1797.74
42,-1794.27
43,-1790.82
44,-1787.37
45,-1783.93
46,-1780.5
47,-1777.08
48,-1773.66
49,-1770.24
50,-1766.84
51,-1763.44
52,-1760.05
53,-1756.66
54,-1753.28
55,-1749.91
56,-1746.54
57,-1743.19
58,-1739.83
59,-1736.49
60,-1733.15
61,-1729.82
62,-1726.49
63,-1723.17
64,-1719.86
65,-1716.55
66,-1713.25
67,-1709.96
68,-1706.67
69,-1703.39
70,-1700.12
71,-1696.85
72,-1693.59
73,-1690.34
74,-1687.09
75,-1683.85
76,-1680.61
77,-1677.38
78,-1674.16
79,-1670.94
80,-1667.73
81,-1664.53
82,-1661.33
83,-1658.14
84,-1654.95
85,-1651.77
86,-1648.6
87,-1645.43
88,-1642.27
89,-1639.12
90,-1635.97
91,-1632.82
92,-1629.69
93,-1626.56
94,-1623.43
95,-1620.31
96,-1617.2
97,-1614.09
98,-1610.99
99,-1607.9
100,-1604.81
101,-1601.73
102,-1598.65
103,-1595.58
104,-1592.51
105,-1589.45
106,-1586.4
107,-1583.35
108,-1580.31
109,-1577.28
110,-1574.25
111,-1571.22
112,-1568.2
113,-1565.19
114,-1562.18
115,-1559.18
116,-1556.18
117,-1553.19
118,-1550.21
119,-1547.23
120,-1544.25
121,-1541.29
122,-1538.32
123,-1535.37
124,-1532.42
125,-1529.47
126,-1526.53
127,-1523.6
128,-1520.67
129,-1517.74
130,-1514.82
131,-1511.91
132,-1509
133,-1506.1
134,-1503.2
135,-1500.31
136,-1497.43
137,-1494.55
138,-1491.67
139,-1488.8
140,-1485.94
141,-1483.08
142,-1480.22
143,-1477.37
144,-1474.53
145,-1471.69
146,-1468.86
147,-1466.03
148,-1463.21
149,-1460.39
150,-1457.58
151,-1454.77
152,-1451.97
153,-1449.17
154,-1446.38
155,-1443.59
156,-1440.81
157,-1438.04
158,-1435.27
159,-1432.5
160,-1429.74
161,-1426.98
162,-1424.23
163,-1421.48
164,-1418.74
165,-1416
166,-1413.27
167,-1410.55
168,-1407.82
169,-1405.11
170,-1402.4
171,-1399.69
172,-1396.99
173,-1394.29
174,-1391.6
175,-1388.91
176,-1386.23
177,-1383.55
178,-1380.87
179,-1378.2
180,-1375.54
181,-1372.88
182,-1370.23
183,-1367.58
184,-1364.93
185,-1362.29
186,-1359.66
187,-1357.03
188,-1354.4
189,-1351.78
190,-1349.16
191,-1346.55
192,-1343.94
193,-1341.34
194,-1338.74
195,-1336.14
196,-1333.55
197,-1330.97
198,-1328.39
199,-1325.81
200,-1323.24
201,-1320.67
202,-1318.11
203,-1315.55
204,-1313
205,-1310.45
206,-1307.9
207,-1305.36
208,-1302.83
209,-1300.29
210,-1297.77
211,-1295.24
212,-1292.73
213,-1290.21
214,-1287.7
215,-1285.19
216,-1282.69
217,-1280.2
218,-1277.7
219,-1275.21
220,-1272.73
221,-1270.25
222,-1267.77
223,-1265.3
224,-1262.83
225,-1260.37
226,-1257.91
227,-1255.46
228,-1253
229,-1250.56
230,-1248.12
231,-1245.68
232,-1243.24
233,-1240.81
234,-1238.39
235,-1235.96
236,-1233.54
237,-1231.13
238,-1228.72
239,-1226.31
240,-1223.91
241,-1221.51
242,-1219.12
243,-1216.73
244,-1214.34
245,-1211.96
246,-1209.58
247,-1207.21
248,-1204.84
249,-1202.47
250,-1200.11
251,-1197.75
252,-1195.4
253,-1193.04
254,-1190.7
255,-1188.35
256,-1186.01
257,-1183.68
258,-1181.35
259,-1179.02
260,-1176.69
261,-1174.37
262,-1172.06
263,-1169.74
264,-1167.43
265,-1165.13
266,-1162.83
267,-1160.53
268,-1158.23
269,-1155.94
270,-1153.66
271,-1151.37
272,-1149.09
273,-1146.82
274,-1144.54
275,-1142.28
276,-1140.01
277,-1137.75
278,-1135.49
279,-1133.24
280,-1130.99
281,-1128.74
282,-1126.49
283,-1124.25
284,-1122.02
285,-1119.78
286,-1117.55
287,-1115.33
288,-1113.11
289,-1110.89
290,-1108.67
291,-1106.46
292,-1104.25
293,-1102.04
294,-1099.84
295,-1097.64
296,-1095.45
297,-1093.26
298,-1091.07
299,-1088.88
300,-1086.7
301,-1084.52
302,-1082.35
303,-1080.18
304,-1078.01
305,-1075.84
306,-1073.68
307,-1071.52
308,-1069.37
309,-1067.22
310,-1065.07
311,-1062.92
312,-1060.78
313,-1058.64
314,-1056.51
315,-1054.38
316,-1052.25
317,-1050.12
318,-1048
319,-1045.88
320,-1043.76
321,-1041.65
322,-1039.54
323,-1037.43
324,-1035.33
325,-1033.23
326,-1031.13
327,-1029.04
328,-1026.95
329,-1024.86
330,-1022.77
331,-1020.69
332,-1018.61
333,-1016.54
334,-1014.46
335,-1012.39
336,-1010.33
337,-1008.26
338,-1006.2
339,-1004.14
340,-1002.09
341,-1000.04
342,-997.989
343,-995.944
344,-993.901
345,-991.861
346,-989.824
347,-987.79
348,-985.759
349,-983.731
350,-981.706
351,-979.683
352,-977.664
353,-975.647
354,-973.634
355,-971.623
356,-969.615
357,-967.609
358,-965.607
359,-963.608
360,-961.611
361,-959.617
362,-957.626
363,-955.638
364,-953.652
365,-951.67
366,-949.69
367,-947.712
368,-945.738
369,-943.766
370,-941.797
371,-939.831
372,-937.867
373,-935.907
374,-933.948
375,-931.993
376,-930.04
377,-928.09
378,-926.143
379,-924.198
380,-922.256
381,-920.317
382,-918.38
383,-916.446
384,-914.514
385,-912.585
386,-910.659
387,-908.735
388,-906.814
389,-904.895
390,-902.979
391,-901.066
392,-899.155
393,-897.246
394,-895.341
395,-893.437
396,-891.536
397,-889.638
398,-887.742
399,-885.849
400,-883.958
401,-882.07
402,-880.184
403,-878.301
404,-876.42
405,-874.542
406,-872.666
407,-870.792
408,-868.921
409,-867.053
410,-865.186
411,-863.323
412,-861.461
413,-859.602
414,-857.745
415,-855.891
416,-854.039
417,-852.19
418,-850.342
419,-848.498
420,-846.655
421,-844.815
422,-842.977
423,-841.142
424,-839.308
425,-837.477
426,-835.649
427,-833.823
428,-831.999
429,-830.177
430,-828.357
431,-826.54
432,-824.725
433,-822.912
434,-821.102
435,-819.294
436,-817.488
437,-815.684
438,-813.882
439,-812.083
440,-810.286
441,-808.491
442,-806.698
443,-804.907
444,-803.119
445,-801.332
446,-799.548
447,-797.766
448,-795.986
449,-794.209
450,-792.433
451,-790.659
452,-788.888
453,-787.119
454,-785.352
455,-783.587
456,-781.824
457,-780.063
458,-778.304
459,-776.547
460,-774.792
461,-773.04
462,-771.289
463,-769.541
464,-767.794
465,-766.05
466,-764.307
467,-762.567
468,-760.828
469,-759.092
470,-757.357
471,-755.625
472,-753.894
473,-752.166
474,-750.439
475,-748.715
476,-746.992
477,-745.271
478,-743.553
479,-741.836
480,-740.121
481,-738.408
482,-736.697
483,-734.988
484,-733.281
485,-731.575
486,-729.872
487,-728.17
488,-726.471
489,-724.773
490,-723.077
491,-721.383
492,-719.691
493,-718
494,-716.312
495,-714.625
496,-712.94
497,-711.257
498,-709.576
499,-707.897
500,-706.219
501,-704.543
502,-702.869
503,-701.197
504,-699.526
505,-697.858
506,-696.191
507,-694.526
508,-692.862
509,-691.201
510,-689.541
511,-687.883
512,-686.226
513,-684.572
514,-682.919
515,-681.267
516,-679.618
517,-677.97
518,-676.324
519,-674.679
520,-673.037
521,-671.396
522,-669.756
523,-668.118
524,-666.482
525,-664.848
526,-663.215
527,-661.584
528,-659.955
529,-658.327
530,-656.701
531,-655.076
532,-653.453
533,-651.832
534,-650.212
535,-648.594
536,-646.977
537,-645.362
538,-643.749
539,-642.137
540,-640.527
541,-638.918
542,-637.311
543,-635.705
544,-634.101
545,-632.499
546,-630.898
547,-629.299
548,-627.701
549,-626.104
550,-624.51
551,-622.916
552,-621.325
553,-619.734
554,-618.145
555,-616.558
556,-614.972
557,-613.388
558,-611.805
559,-610.224
560,-608.644
561,-607.065
562,-605.488
563,-603.913
564,-602.339
565,-600.766
566,-599.195
567,-597.625
568,-596.057
569,-594.49
570,-592.924
571,-591.36
572,-589.797
573,-588.236
574,-586.676
575,-585.117
576,-583.56
577,-582.004
578,-580.45
579,-578.897
580,-577.345
581,-575.795
582,-574.246
583,-572.698
584,-571.152
585,-569.607
586,-568.063
587,-566.521
588,-564.98
589,-563.44
590,-561.902
591,-560.365
592,-558.829
593,-557.294
594,-555.761
595,-554.229
596,-552.699
597,-551.169
598,-549.641
599,-548.115
600,-546.589
601,-545.065
602,-543.542
603,-542.02
604,-540.499
605,-538.98
606,-537.462
607,-535.945
608,-534.43
609,-532.915
610,-531.402
611,-529.89
612,-528.38
613,-526.87
614,-525.362
615,-523.855
616,-522.349
617,-520.844
618,-519.34
619,-517.838
620,-516.337
621,-514.837
622,-513.338
623,-511.84
624,-510.343
625,-508.848
626,-507.354
627,-505.86
628,-504.368
629,-502.877
630,-501.388
631,-499.899
632,-498.411
633,-496.925
634,-495.44
635,-493.955
636,-492.472
637,-490.99
638,-489.509
639,-488.029
640,-486.551
641,-485.073
642,-483.596
643,-482.121
644,-480.646
645,-479.173
646,-477.7
647,-476.229
648,-474.759
649,-473.289
650,-471.821
651,-470.354
652,-468.888
653,-467.423
654,-465.958
655,-464.495
656,-463.033
657,-461.572
658,-460.112
659,-458.653
660,-457.195
661,-455.738
662,-454.282
663,-452.827
664,-451.372
665,-449.919
666,-448.467
667,-447.016
668,-445.565
669,-444.116
670,-442.668
671,-441.22
672,-439.774
673,-438.328
674,-436.884
675,-435.44
676,-433.997
677,-432.555
678,-431.115
679,-429.675
680,-428.236
681,-426.797
682,-425.36
683,-423.924
684,-422.488
685,-421.054
686,-419.62
687,-418.187
688,-416.755
689,-415.324
690,-413.894
691,-412.465
692,-411.036
693,-409.609
694,-408.182
695,-406.756
696,-405.331
697,-403.907
698,-402.484
699,-401.061
700,-399.64
701,-398.219
702,-396.799
703,-395.38
704,-393.962
705,-392.544
706,-391.127
707,-389.712
708,-388.296
709,-386.882
710,-385.469
711,-384.056
712,-382.644
713,-381.233
714,-379.823
715,-378.413
716,-377.004
717,-375.596
718,-374.189
719,-372.783
720,-371.377
721,-369.972
722,-368.568
723,-367.164
724,-365.761
725,-364.359
726,-362.958
727,-361.558
728,-360.158
729,-358.759
730,-357.361
731,-355.963
732,-354.566
733,-353.17
734,-351.775
735,-350.38
736,-348.986
737,-347.592
738,-346.2
739,-344.808
740,-343.417
741,-342.026
742,-340.636
743,-339.247
744,-337.858
745,-336.47
746,-335.083
747,-333.697
748,-332.311
749,-330.926
750,-329.541
751,-328.157
752,-326.774
753,-325.391
754,-324.009
755,-322.628
756,-321.247
757,-319.867
758,-318.488
759,-317.109
760,-315.731
761,-314.353
762,-312.976
763,-311.6
764,-310.224
765,-308.849
766,-307.474
767,-306.1
768,-304.727
