i,lookup[i]
0,-57702.8
1,-57556.5
2,-57410.5
3,-57264.9
4,-57119.8
5,-56975.1
6,-56830.7
7,-56686.8
8,-56543.3
9,-56400.1
10,-56257.4
11,-56115.1
12,-55973.2
13,-55831.6
14,-55690.5
15,-55549.8
16,-55409.4
17,-55269.5
18,-55129.9
19,-54990.7
20,-54852
21,-54713.6
22,-54575.6
23,-54437.9
24,-54300.7
25,-54163.8
26,-54027.4
27,-53891.3
28,-53755.6
29,-53620.3
30,-53485.3
31,-53350.7
32,-53216.5
33,-53082.7
34,-52949.3
35,-52816.2
36,-52683.5
37,-52551.2
38,-52419.2
39,-52287.6
40,-52156.4
41,-52025.5
42,-51895
43,-51764.9
44,-51635.1
45,-51505.7
46,-51376.7
47,-51248
48,-51119.7
49,-50991.7
50,-50864.1
51,-50736.9
52,-50610
53,-50483.4
54,-50357.2
55,-50231.4
56,-50105.9
57,-49980.8
58,-49856
59,-49731.5
60,-49607.4
61,-49483.7
62,-49360.3
63,-49237.2
64,-49114.5
65,-48992.1
66,-48870.1
67,-48748.4
68,-48627.1
69,-48506
70,-48385.4
71,-48265
72,-48145
73,-48025.3
74,-47906
75,-47787
76,-47668.3
77,-47549.9
78,-47431.9
79,-47314.2
80,-47196.9
81,-47079.8
82,-46963.1
83,-46846.7
84,-46730.7
85,-46614.9
86,-46499.5
87,-46384.4
88,-46269.6
89,-46155.2
90,-46041
91,-45927.2
92,-45813.7
93,-45700.5
94,-45587.6
95,-45475.1
96,-45362.8
97,-45250.9
98,-45139.2
99,-45027.9
100,-44916.9
101,-44806.2
102,-44695.8
103,-44585.7
104,-44475.9
105,-44366.4
106,-44257.3
107,-44148.4
108,-44039.8
109,-43931.5
110,-43823.6
111,-43715.9
112,-43608.5
113,-43501.5
114,-43394.7
115,-43288.2
116,-43182
117,-43076.1
118,-42970.5
119,-42865.2
120,-42760.2
121,-42655.5
122,-42551
123,-42446.9
124,-42343
125,-42239.4
126,-42136.2
127,-42033.2
128,-41930.4
129,-41828
130,-41725.9
131,-41624
132,-41522.4
133,-41421.1
134,-41320.1
135,-41219.4
136,-41118.9
137,-41018.7
138,-40918.8
139,-40819.2
140,-40719.8
141,-40620.7
142,-40521.9
143,-40423.4
144,-40325.1
145,-40227.1
146,-40129.4
147,-40031.9
148,-39934.7
149,-39837.8
150,-39741.2
151,-39644.8
152,-39548.7
153,-39452.8
154,-39357.2
155,-39261.9
156,-39166.9
157,-39072.1
158,-38977.5
159,-38883.2
160,-38789.2
161,-38695.5
162,-38602
163,-38508.7
164,-38415.7
165,-38323
166,-38230.5
167,-38138.3
168,-38046.3
169,-37954.6
170,-37863.2
171,-37771.9
172,-37681
173,-37590.3
174,-37499.8
175,-37409.6
176,-37319.6
177,-37229.9
178,-37140.5
179,-37051.2
180,-36962.3
181,-36873.5
182,-36785
183,-36696.8
184,-36608.8
185,-36521
186,-36433.5
187,-36346.2
188,-36259.2
189,-36172.4
190,-36085.8
191,-35999.5
192,-35913.4
193,-35827.5
194,-35741.9
195,-35656.5
196,-35571.4
197,-35486.4
198,-35401.8
199,-35317.3
200,-35233.1
201,-35149.1
202,-35065.3
203,-34981.8
204,-34898.5
205,-34815.4
206,-34732.6
207,-34649.9
208,-34567.5
209,-34485.4
210,-34403.4
211,-34321.7
212,-34240.2
213,-34158.9
214,-34077.9
215,-33997.1
216,-33916.4
217,-33836
218,-33755.9
219,-33675.9
220,-33596.2
