i,lookup[i]
0,-18717.5
1,-18682.3
2,-18647.1
3,-18612
4,-18577.1
5,-18542.2
6,-18507.3
7,-18472.6
8,-18437.9
9,-18403.3
10,-18368.8
11,-18334.4
12,-18300
13,-18265.7
14,-18231.5
15,-18197.4
16,-18163.3
17,-18129.4
18,-18095.5
19,-18061.6
20,-18027.9
21,-17994.2
22,-17960.6
23,-17927.1
24,-17893.6
25,-17860.3
26,-17827
27,-17793.8
28,-17760.6
29,-17727.5
30,-17694.5
31,-17661.6
32,-17628.8
33,-17596
34,-17563.3
35,-17530.6
36,-17498.1
37,-17465.6
38,-17433.2
39,-17400.8
40,-17368.6
41,-17336.4
42,-17304.2
43,-17272.2
44,-17240.2
45,-17208.3
46,-17176.4
47,-17144.7
48,-17113
49,-17081.3
50,-17049.8
51,-17018.3
52,-16986.8
53,-16955.5
54,-16924.2
55,-16893
56,-16861.9
57,-16830.8
58,-16799.8
59,-16768.8
60,-16738
61,-16707.2
62,-16676.4
63,-16645.8
64,-16615.2
65,-16584.6
66,-16554.2
67,-16523.8
68,-16493.4
69,-16463.2
70,-16433
71,-16402.9
72,-16372.8
73,-16342.8
74,-16312.9
75,-16283
76,-16253.2
77,-16223.5
78,-16193.8
79,-16164.2
80,-16134.7
81,-16105.2
82,-16075.8
83,-16046.4
84,-16017.1
85,-15987.9
86,-15958.8
87,-15929.7
88,-15900.7
89,-15871.7
90,-15842.8
91,-15814
92,-15785.2
93,-15756.5
94,-15727.8
95,-15699.2
96,-15670.7
97,-15642.3
98,-15613.9
99,-15585.5
100,-15557.2
101,-15529
102,-15500.9
103,-15472.8
104,-15444.8
105,-15416.8
106,-15388.9
107,-15361
108,-15333.2
109,-15305.5
110,-15277.8
111,-15250.2
112,-15222.7
113,-15195.2
114,-15167.8
115,-15140.4
116,-15113.1
117,-15085.8
118,-15058.6
119,-15031.5
120,-15004.4
121,-14977.4
122,-14950.4
123,-14923.5
124,-14896.7
125,-14869.9
126,-14843.2
127,-14816.5
128,-14789.9
129,-14763.3
130,-14736.8
131,-14710.4
132,-14684
133,-14657.7
134,-14631.4
135,-14605.2
136,-14579
137,-14552.9
138,-14526.9
139,-14500.9
140,-14474.9
141,-14449.1
142,-14423.2
143,-14397.5
144,-14371.7
145,-14346.1
146,-14320.5
147,-14294.9
148,-14269.4
149,-14244
150,-14218.6
