i,lookup[i]
0,-1490.91
1,-1487.17
2,-1483.44
3,-1479.72
4,-1476
5,-1472.3
6,-1468.61
7,-1464.93
8,-1461.26
9,-1457.6
10,-1453.95
11,-1450.31
12,-1446.68
13,-1443.06
14,-1439.45
15,-1435.85
16,-1432.26
17,-1428.68
18,-1425.1
19,-1421.54
20,-1417.99
21,-1414.45
22,-1410.91
23,-1407.39
24,-1403.88
25,-1400.37
26,-1396.88
27,-1393.39
28,-1389.91
29,-1386.45
30,-1382.99
31,-1379.54
32,-1376.1
33,-1372.68
34,-1369.26
35,-1365.85
36,-1362.44
37,-1359.05
38,-1355.67
39,-1352.3
40,-1348.93
41,-1345.58
42,-1342.23
43,-1338.89
44,-1335.56
45,-1332.24
46,-1328.93
47,-1325.63
48,-1322.34
49,-1319.06
50,-1315.78
51,-1312.51
52,-1309.26
53,-1306.01
54,-1302.77
55,-1299.54
56,-1296.32
57,-1293.1
58,-1289.9
59,-1286.7
60,-1283.51
61,-1280.33
62,-1277.16
63,-1274
64,-1270.85
65,-1267.7
66,-1264.57
67,-1261.44
68,-1258.32
69,-1255.21
70,-1252.11
71,-1249.01
72,-1245.92
73,-1242.85
74,-1239.78
75,-1236.72
76,-1233.66
77,-1230.62
78,-1227.58
79,-1224.55
80,-1221.53
81,-1218.52
82,-1215.51
83,-1212.52
84,-1209.53
85,-1206.55
86,-1203.58
87,-1200.61
88,-1197.65
89,-1194.71
90,-1191.76
91,-1188.83
92,-1185.91
93,-1182.99
94,-1180.08
95,-1177.18
96,-1174.28
97,-1171.4
98,-1168.52
99,-1165.65
100,-1162.78
101,-1159.93
102,-1157.08
103,-1154.24
104,-1151.41
105,-1148.58
106,-1145.76
107,-1142.95
108,-1140.15
109,-1137.35
110,-1134.57
111,-1131.79
112,-1129.01
113,-1126.25
114,-1123.49
115,-1120.74
116,-1117.99
117,-1115.26
118,-1112.53
119,-1109.8
120,-1107.09
121,-1104.38
122,-1101.68
123,-1098.99
124,-1096.3
125,-1093.62
126,-1090.95
127,-1088.28
128,-1085.63
129,-1082.97
130,-1080.33
131,-1077.69
132,-1075.06
133,-1072.44
134,-1069.82
135,-1067.21
136,-1064.61
137,-1062.02
138,-1059.43
139,-1056.85
140,-1054.27
141,-1051.7
142,-1049.14
143,-1046.59
144,-1044.04
145,-1041.5
146,-1038.96
147,-1036.43
148,-1033.91
149,-1031.4
150,-1028.89
151,-1026.39
152,-1023.89
153,-1021.4
154,-1018.92
155,-1016.44
156,-1013.97
157,-1011.51
158,-1009.06
159,-1006.61
160,-1004.16
161,-1001.72
162,-999.294
163,-996.87
164,-994.452
165,-992.04
166,-989.634
167,-987.235
168,-984.842
169,-982.456
170,-980.075
171,-977.701
172,-975.333
173,-972.971
174,-970.615
175,-968.265
176,-965.922
177,-963.584
178,-961.253
179,-958.927
180,-956.608
181,-954.294
182,-951.987
183,-949.686
184,-947.39
185,-945.101
186,-942.817
187,-940.54
188,-938.268
189,-936.002
190,-933.742
191,-931.488
192,-929.239
193,-926.997
194,-924.76
195,-922.529
196,-920.304
197,-918.084
198,-915.87
199,-913.662
200,-911.46
201,-909.263
202,-907.072
203,-904.887
204,-902.707
205,-900.532
206,-898.364
207,-896.201
208,-894.043
209,-891.891
210,-889.745
211,-887.604
212,-885.468
213,-883.338
214,-881.213
215,-879.094
216,-876.98
217,-874.872
218,-872.769
219,-870.671
220,-868.579
221,-866.492
222,-864.411
223,-862.334
224,-860.263
225,-858.198
226,-856.137
227,-854.082
228,-852.032
229,-849.987
230,-847.947
231,-845.913
232,-843.884
233,-841.86
234,-839.841
235,-837.827
236,-835.818
237,-833.814
238,-831.816
239,-829.822
240,-827.833
241,-825.85
242,-823.871
243,-821.898
244,-819.929
245,-817.966
246,-816.007
247,-814.054
248,-812.105
249,-810.161
250,-808.222
251,-806.288
252,-804.359
253,-802.434
254,-800.515
255,-798.6
256,-796.69
257,-794.785
258,-792.885
259,-790.989
260,-789.098
261,-787.212
262,-785.33
263,-783.454
264,-781.582
265,-779.714
266,-777.852
267,-775.994
268,-774.14
269,-772.291
270,-770.447
271,-768.608
272,-766.773
273,-764.942
274,-763.116
275,-761.295
276,-759.478
277,-757.666
278,-755.858
279,-754.054
280,-752.255
281,-750.461
282,-748.671
283,-746.885
284,-745.104
285,-743.327
286,-741.555
287,-739.787
288,-738.023
289,-736.264
290,-734.509
291,-732.758
292,-731.012
293,-729.27
294,-727.532
295,-725.798
296,-724.069
297,-722.344
298,-720.623
299,-718.906
300,-717.194
301,-715.486
302,-713.782
303,-712.082
304,-710.386
305,-708.695
306,-707.007
307,-705.324
308,-703.645
309,-701.969
310,-700.298
311,-698.631
312,-696.968
313,-695.309
314,-693.655
315,-692.004
316,-690.357
317,-688.714
318,-687.075
319,-685.44
320,-683.809
321,-682.182
322,-680.559
323,-678.94
324,-677.324
325,-675.713
326,-674.105
327,-672.502
328,-670.902
329,-669.306
330,-667.714
331,-666.126
332,-664.541
333,-662.96
334,-661.383
335,-659.81
336,-658.241
337,-656.675
338,-655.114
339,-653.555
340,-652.001
341,-650.45
342,-648.903
343,-647.36
344,-645.82
345,-644.284
346,-642.752
347,-641.223
348,-639.698
349,-638.177
350,-636.659
351,-635.144
352,-633.634
353,-632.127
354,-630.623
355,-629.123
356,-627.627
357,-626.134
358,-624.644
359,-623.158
360,-621.676
361,-620.197
362,-618.721
363,-617.249
364,-615.781
365,-614.316
366,-612.854
367,-611.396
368,-609.941
369,-608.49
370,-607.041
371,-605.597
372,-604.155
373,-602.718
374,-601.283
375,-599.852
376,-598.424
377,-596.999
378,-595.578
379,-594.16
380,-592.745
381,-591.333
382,-589.925
383,-588.52
384,-587.119
385,-585.72
386,-584.325
387,-582.933
388,-581.544
389,-580.158
390,-578.776
391,-577.397
392,-576.021
393,-574.648
394,-573.278
395,-571.911
396,-570.548
397,-569.187
398,-567.83
399,-566.476
400,-565.124
401,-563.776
402,-562.431
403,-561.089
404,-559.75
405,-558.415
406,-557.082
407,-555.752
408,-554.425
409,-553.101
410,-551.78
411,-550.463
412,-549.148
413,-547.836
414,-546.527
415,-545.221
416,-543.918
417,-542.618
418,-541.32
419,-540.026
420,-538.735
421,-537.446
422,-536.16
423,-534.878
424,-533.598
425,-532.321
426,-531.046
427,-529.775
428,-528.507
429,-527.241
430,-525.978
431,-524.718
432,-523.46
433,-522.206
434,-520.954
435,-519.705
436,-518.459
437,-517.215
438,-515.974
439,-514.736
440,-513.501
441,-512.268
442,-511.038
443,-509.811
444,-508.587
445,-507.365
446,-506.145
447,-504.929
448,-503.715
449,-502.504
450,-501.295
451,-500.089
452,-498.886
453,-497.685
454,-496.487
455,-495.291
456,-494.098
457,-492.908
458,-491.72
459,-490.535
460,-489.352
461,-488.172
462,-486.994
463,-485.819
464,-484.647
465,-483.476
466,-482.309
467,-481.144
468,-479.981
469,-478.821
470,-477.663
471,-476.508
472,-475.355
473,-474.205
474,-473.057
475,-471.912
476,-470.769
477,-469.628
478,-468.49
479,-467.354
480,-466.221
481,-465.09
482,-463.961
483,-462.835
484,-461.711
485,-460.59
486,-459.471
487,-458.354
488,-457.239
489,-456.127
490,-455.017
491,-453.91
492,-452.804
493,-451.701
494,-450.601
495,-449.502
496,-448.406
497,-447.312
498,-446.221
499,-445.131
500,-444.044
501,-442.959
502,-441.877
503,-440.796
504,-439.718
505,-438.642
506,-437.568
507,-436.497
508,-435.427
509,-434.36
510,-433.295
511,-432.232
512,-431.171
513,-430.113
514,-429.056
515,-428.002
516,-426.95
517,-425.9
518,-424.852
519,-423.806
520,-422.762
521,-421.72
522,-420.681
523,-419.643
524,-418.608
525,-417.574
526,-416.543
527,-415.514
528,-414.486
529,-413.461
530,-412.438
531,-411.417
532,-410.398
533,-409.381
534,-408.366
535,-407.353
536,-406.341
537,-405.332
538,-404.325
539,-403.32
540,-402.317
541,-401.316
542,-400.316
543,-399.319
544,-398.324
545,-397.33
546,-396.339
547,-395.349
548,-394.361
549,-393.375
550,-392.391
551,-391.409
552,-390.429
553,-389.451
554,-388.475
555,-387.5
556,-386.527
557,-385.557
558,-384.588
559,-383.621
560,-382.655
561,-381.692
562,-380.73
563,-379.771
564,-378.813
565,-377.856
566,-376.902
567,-375.95
568,-374.999
569,-374.05
570,-373.103
571,-372.157
572,-371.213
573,-370.271
574,-369.331
575,-368.393
576,-367.456
577,-366.521
578,-365.588
579,-364.656
580,-363.727
581,-362.799
582,-361.872
583,-360.948
584,-360.025
585,-359.103
586,-358.184
587,-357.266
588,-356.349
589,-355.435
590,-354.522
591,-353.611
592,-352.701
593,-351.793
594,-350.887
595,-349.982
596,-349.079
597,-348.177
598,-347.277
599,-346.379
600,-345.482
601,-344.587
602,-343.694
603,-342.802
604,-341.912
605,-341.023
606,-340.136
607,-339.25
608,-338.366
609,-337.484
610,-336.603
611,-335.723
612,-334.845
613,-333.969
614,-333.094
615,-332.221
616,-331.349
617,-330.479
618,-329.61
619,-328.743
620,-327.877
621,-327.013
622,-326.15
623,-325.289
624,-324.429
625,-323.57
626,-322.713
627,-321.858
628,-321.004
629,-320.151
630,-319.3
631,-318.45
632,-317.602
633,-316.755
634,-315.91
635,-315.066
636,-314.223
637,-313.382
638,-312.542
639,-311.704
640,-310.867
641,-310.031
642,-309.197
643,-308.364
644,-307.533
645,-306.703
646,-305.874
647,-305.047
648,-304.221
649,-303.396
650,-302.572
651,-301.75
652,-300.93
653,-300.11
654,-299.292
655,-298.476
656,-297.66
657,-296.846
658,-296.033
659,-295.222
660,-294.412
661,-293.603
662,-292.795
663,-291.989
664,-291.184
665,-290.38
666,-289.577
667,-288.776
668,-287.976
669,-287.177
670,-286.38
671,-285.583
672,-284.788
673,-283.995
674,-283.202
675,-282.411
676,-281.62
677,-280.832
678,-280.044
679,-279.257
680,-278.472
681,-277.688
682,-276.905
683,-276.123
684,-275.343
685,-274.563
686,-273.785
687,-273.008
688,-272.232
689,-271.457
690,-270.684
691,-269.912
692,-269.14
693,-268.37
694,-267.601
695,-266.833
696,-266.067
697,-265.301
698,-264.537
699,-263.773
700,-263.011
701,-262.25
702,-261.49
703,-260.731
704,-259.973
705,-259.217
706,-258.461
707,-257.707
708,-256.953
709,-256.201
710,-255.449
711,-254.699
712,-253.95
713,-253.202
714,-252.455
715,-251.709
716,-250.964
717,-250.22
718,-249.477
719,-248.735
720,-247.994
721,-247.255
722,-246.516
723,-245.778
724,-245.041
725,-244.306
726,-243.571
727,-242.837
728,-242.104
729,-241.373
730,-240.642
731,-239.912
732,-239.183
733,-238.456
734,-237.729
735,-237.003
736,-236.278
737,-235.554
738,-234.831
739,-234.109
740,-233.388
741,-232.668
742,-231.949
743,-231.231
744,-230.514
745,-229.797
746,-229.082
747,-228.367
748,-227.654
749,-226.941
750,-226.229
751,-225.519
752,-224.809
753,-224.1
754,-223.392
755,-222.684
756,-221.978
757,-221.273
758,-220.568
759,-219.864
