i,lookup[i]
0,-565.788
1,-564.57
2,-563.355
3,-562.142
4,-560.931
5,-559.723
6,-558.518
7,-557.315
8,-556.114
9,-554.916
10,-553.72
11,-552.527
12,-551.336
13,-550.148
14,-548.962
15,-547.778
16,-546.597
17,-545.418
18,-544.242
19,-543.068
20,-541.896
21,-540.727
22,-539.56
23,-538.395
24,-537.233
25,-536.073
26,-534.915
27,-533.76
28,-532.607
29,-531.457
30,-530.308
31,-529.163
32,-528.019
33,-526.877
34,-525.738
35,-524.602
36,-523.467
37,-522.335
38,-521.205
39,-520.077
40,-518.951
41,-517.828
42,-516.707
43,-515.588
44,-514.472
45,-513.357
46,-512.245
47,-511.135
48,-510.027
49,-508.922
50,-507.818
51,-506.717
52,-505.618
53,-504.521
54,-503.426
55,-502.333
56,-501.243
57,-500.155
58,-499.068
59,-497.984
60,-496.902
61,-495.823
62,-494.745
63,-493.669
64,-492.596
65,-491.524
66,-490.455
67,-489.387
68,-488.322
69,-487.259
70,-486.198
71,-485.139
72,-484.082
73,-483.027
74,-481.974
75,-480.923
76,-479.874
77,-478.827
78,-477.782
79,-476.74
80,-475.699
81,-474.66
82,-473.623
83,-472.588
84,-471.555
85,-470.524
86,-469.495
87,-468.468
88,-467.443
89,-466.42
90,-465.399
91,-464.38
92,-463.362
93,-462.347
94,-461.334
95,-460.322
96,-459.312
97,-458.305
98,-457.299
99,-456.295
100,-455.293
101,-454.293
102,-453.294
103,-452.298
104,-451.303
105,-450.311
106,-449.32
107,-448.331
108,-447.344
109,-446.358
110,-445.375
111,-444.393
112,-443.413
113,-442.435
114,-441.459
115,-440.485
116,-439.512
117,-438.541
118,-437.572
119,-436.605
120,-435.639
121,-434.676
122,-433.714
123,-432.754
124,-431.795
125,-430.839
126,-429.884
127,-428.931
128,-427.979
129,-427.029
130,-426.081
131,-425.135
132,-424.191
133,-423.248
134,-422.307
135,-421.367
136,-420.43
137,-419.494
138,-418.559
139,-417.627
140,-416.696
141,-415.766
142,-414.839
143,-413.913
144,-412.988
145,-412.066
146,-411.145
147,-410.225
148,-409.307
149,-408.391
150,-407.477
151,-406.564
152,-405.653
153,-404.743
154,-403.835
155,-402.929
156,-402.024
157,-401.12
158,-400.219
159,-399.319
160,-398.42
161,-397.523
162,-396.628
163,-395.734
164,-394.842
165,-393.951
166,-393.062
167,-392.174
168,-391.288
169,-390.404
170,-389.521
171,-388.639
172,-387.76
173,-386.881
174,-386.004
175,-385.129
176,-384.255
177,-383.383
178,-382.512
179,-381.642
180,-380.774
181,-379.908
182,-379.043
183,-378.179
184,-377.317
185,-376.457
186,-375.598
187,-374.74
188,-373.884
189,-373.029
190,-372.176
191,-371.324
192,-370.473
193,-369.624
194,-368.777
195,-367.931
196,-367.086
197,-366.242
198,-365.4
199,-364.56
200,-363.721
201,-362.883
202,-362.047
203,-361.212
204,-360.378
205,-359.546
206,-358.715
207,-357.885
208,-357.057
209,-356.23
210,-355.405
211,-354.581
212,-353.758
213,-352.937
214,-352.117
215,-351.298
216,-350.481
217,-349.665
218,-348.85
219,-348.036
220,-347.224
221,-346.414
222,-345.604
223,-344.796
224,-343.989
225,-343.183
226,-342.379
227,-341.576
228,-340.774
229,-339.974
230,-339.174
231,-338.376
232,-337.58
233,-336.784
234,-335.99
235,-335.197
236,-334.406
237,-333.615
238,-332.826
239,-332.038
240,-331.251
241,-330.466
242,-329.682
243,-328.899
244,-328.117
245,-327.336
246,-326.557
247,-325.778
248,-325.001
249,-324.226
250,-323.451
251,-322.678
252,-321.905
253,-321.134
254,-320.364
255,-319.596
256,-318.828
257,-318.062
258,-317.297
259,-316.533
260,-315.77
261,-315.008
262,-314.247
263,-313.488
264,-312.73
265,-311.973
266,-311.216
267,-310.462
268,-309.708
269,-308.955
270,-308.204
271,-307.453
272,-306.704
273,-305.956
274,-305.209
275,-304.463
276,-303.718
277,-302.974
278,-302.231
279,-301.49
280,-300.749
281,-300.01
282,-299.271
283,-298.534
284,-297.798
285,-297.062
286,-296.328
287,-295.595
288,-294.863
289,-294.132
290,-293.402
291,-292.674
292,-291.946
293,-291.219
294,-290.493
295,-289.768
296,-289.045
297,-288.322
298,-287.6
299,-286.88
300,-286.16
301,-285.442
302,-284.724
303,-284.007
304,-283.292
305,-282.577
306,-281.864
307,-281.151
308,-280.439
309,-279.729
310,-279.019
311,-278.31
312,-277.603
313,-276.896
314,-276.19
315,-275.485
316,-274.781
317,-274.079
318,-273.377
319,-272.676
320,-271.976
321,-271.276
322,-270.578
323,-269.881
324,-269.185
325,-268.489
326,-267.795
327,-267.102
328,-266.409
329,-265.717
330,-265.027
331,-264.337
332,-263.648
333,-262.96
334,-262.273
335,-261.586
336,-260.901
337,-260.217
338,-259.533
339,-258.85
340,-258.169
341,-257.488
342,-256.808
343,-256.129
344,-255.45
345,-254.773
346,-254.096
347,-253.421
348,-252.746
349,-252.072
350,-251.399
351,-250.727
352,-250.055
353,-249.385
354,-248.715
355,-248.046
356,-247.378
357,-246.711
358,-246.045
359,-245.379
360,-244.714
361,-244.05
362,-243.387
363,-242.725
364,-242.064
365,-241.403
366,-240.743
367,-240.084
368,-239.426
369,-238.769
370,-238.112
371,-237.456
372,-236.801
373,-236.147
374,-235.493
375,-234.841
376,-234.189
377,-233.537
378,-232.887
379,-232.238
380,-231.589
381,-230.941
382,-230.293
383,-229.647
384,-229.001
385,-228.356
386,-227.712
387,-227.068
388,-226.425
389,-225.783
390,-225.142
391,-224.501
392,-223.861
393,-223.222
394,-222.584
395,-221.946
396,-221.309
397,-220.673
398,-220.038
399,-219.403
400,-218.769
401,-218.135
402,-217.503
403,-216.871
404,-216.239
405,-215.609
406,-214.979
407,-214.35
408,-213.721
409,-213.094
410,-212.466
411,-211.84
412,-211.214
413,-210.589
414,-209.965
415,-209.341
416,-208.718
417,-208.096
418,-207.474
419,-206.853
420,-206.233
421,-205.613
422,-204.994
423,-204.375
424,-203.758
425,-203.14
426,-202.524
427,-201.908
428,-201.293
429,-200.678
430,-200.064
431,-199.451
432,-198.838
433,-198.226
434,-197.615
435,-197.004
436,-196.394
437,-195.784
438,-195.175
439,-194.567
440,-193.959
441,-193.352
442,-192.746
443,-192.14
444,-191.535
445,-190.93
446,-190.326
447,-189.722
448,-189.119
449,-188.517
450,-187.915
451,-187.314
452,-186.713
453,-186.113
454,-185.514
455,-184.915
456,-184.317
457,-183.719
458,-183.122
459,-182.525
460,-181.929
461,-181.334
462,-180.739
463,-180.145
464,-179.551
465,-178.958
466,-178.365
467,-177.773
468,-177.181
469,-176.59
470,-175.999
471,-175.409
472,-174.82
473,-174.231
474,-173.643
475,-173.055
476,-172.467
477,-171.881
478,-171.294
479,-170.709
480,-170.123
481,-169.539
482,-168.954
483,-168.371
484,-167.787
485,-167.205
486,-166.622
487,-166.041
488,-165.46
489,-164.879
490,-164.299
491,-163.719
492,-163.14
493,-162.561
494,-161.983
495,-161.405
496,-160.828
497,-160.251
498,-159.674
499,-159.099
500,-158.523
501,-157.948
502,-157.374
503,-156.8
504,-156.226
505,-155.653
506,-155.081
507,-154.509
508,-153.937
509,-153.366
510,-152.795
511,-152.225
512,-151.655
513,-151.085
514,-150.516
515,-149.948
516,-149.38
517,-148.812
518,-148.245
519,-147.678
520,-147.112
521,-146.546
522,-145.98
523,-145.415
524,-144.85
525,-144.286
526,-143.722
527,-143.159
528,-142.596
529,-142.033
530,-141.471
531,-140.909
532,-140.348
533,-139.787
534,-139.227
535,-138.667
536,-138.107
537,-137.547
538,-136.989
539,-136.43
540,-135.872
541,-135.314
542,-134.757
543,-134.2
544,-133.643
545,-133.087
546,-132.531
547,-131.976
548,-131.42
549,-130.866
550,-130.311
551,-129.757
552,-129.204
553,-128.651
554,-128.098
555,-127.545
556,-126.993
557,-126.441
558,-125.89
559,-125.339
560,-124.788
561,-124.238
562,-123.688
563,-123.138
564,-122.589
565,-122.04
566,-121.491
567,-120.943
568,-120.395
569,-119.847
570,-119.3
571,-118.753
572,-118.206
573,-117.66
574,-117.114
575,-116.568
576,-116.023
577,-115.478
578,-114.933
579,-114.389
580,-113.845
581,-113.301
582,-112.758
583,-112.215
584,-111.672
585,-111.129
586,-110.587
587,-110.045
588,-109.504
589,-108.962
590,-108.421
591,-107.881
592,-107.34
593,-106.8
594,-106.261
595,-105.721
596,-105.182
597,-104.643
598,-104.104
599,-103.566
600,-103.028
601,-102.49
602,-101.953
603,-101.415
604,-100.878
605,-100.342
606,-99.8052
607,-99.2691
608,-98.7332
609,-98.1976
610,-97.6622
611,-97.1272
612,-96.5923
613,-96.0578
614,-95.5235
615,-94.9894
616,-94.4556
617,-93.9221
618,-93.3888
619,-92.8558
620,-92.323
621,-91.7904
622,-91.2581
623,-90.7261
624,-90.1943
625,-89.6627
626,-89.1313
627,-88.6002
628,-88.0694
629,-87.5388
630,-87.0084
631,-86.4782
632,-85.9483
633,-85.4185
634,-84.8891
635,-84.3598
636,-83.8308
637,-83.3019
638,-82.7733
639,-82.245
640,-81.7168
641,-81.1888
642,-80.6611
643,-80.1336
644,-79.6063
645,-79.0792
646,-78.5523
647,-78.0256
648,-77.4991
649,-76.9728
650,-76.4467
651,-75.9208
652,-75.3951
653,-74.8696
654,-74.3443
655,-73.8192
656,-73.2943
657,-72.7695
658,-72.245
659,-71.7206
660,-71.1965
661,-70.6725
662,-70.1487
663,-69.625
664,-69.1016
665,-68.5783
666,-68.0552
667,-67.5323
668,-67.0096
669,-66.487
670,-65.9646
671,-65.4423
672,-64.9203
673,-64.3984
674,-63.8766
675,-63.3551
676,-62.8337
677,-62.3124
678,-61.7913
679,-61.2704
680,-60.7496
681,-60.2289
682,-59.7085
683,-59.1881
684,-58.668
685,-58.1479
686,-57.628
687,-57.1083
688,-56.5887
689,-56.0693
690,-55.55
691,-55.0308
692,-54.5117
693,-53.9928
694,-53.4741
695,-52.9555
696,-52.437
697,-51.9186
698,-51.4004
699,-50.8823
700,-50.3643
701,-49.8464
702,-49.3287
703,-48.8111
704,-48.2936
705,-47.7762
706,-47.259
707,-46.7418
708,-46.2248
709,-45.7079
710,-45.1911
711,-44.6744
712,-44.1579
713,-43.6414
714,-43.1251
715,-42.6088
716,-42.0927
717,-41.5766
718,-41.0607
719,-40.5449
720,-40.0291
721,-39.5135
722,-38.9979
723,-38.4825
724,-37.9671
725,-37.4519
726,-36.9367
727,-36.4216
728,-35.9066
729,-35.3917
730,-34.8769
731,-34.3622
732,-33.8475
733,-33.3329
734,-32.8185
735,-32.304
736,-31.7897
737,-31.2755
738,-30.7613
739,-30.2472
740,-29.7331
741,-29.2192
742,-28.7053
743,-28.1914
744,-27.6777
745,-27.164
746,-26.6504
747,-26.1368
748,-25.6233
749,-25.1099
750,-24.5965
751,-24.0832
752,-23.5699
753,-23.0567
754,-22.5435
755,-22.0304
756,-21.5174
757,-21.0044
758,-20.4914
759,-19.9786
760,-19.4657
761,-18.9529
762,-18.4401
763,-17.9274
764,-17.4147
765,-16.9021
766,-16.3895
767,-15.8769
768,-15.3644
769,-14.8519
770,-14.3395
771,-13.8271
772,-13.3147
773,-12.8023
774,-12.29
775,-11.7777
776,-11.2654
777,-10.7532
778,-10.241
779,-9.72879
780,-9.21662
781,-8.70447
782,-8.19234
783,-7.68023
784,-7.16814
785,-6.65606
786,-6.144
787,-5.63195
788,-5.11991
789,-4.60789
790,-4.09588
791,-3.58387
792,-3.07188
793,-2.55989
794,-2.0479
795,-1.53592
796,-1.02395
797,-0.511973
798,0
799,0.511973
800,1.02395
801,1.53592
802,2.0479
803,2.55989
804,3.07188
805,3.58387
806,4.09588
807,4.60789
808,5.11991
809,5.63195
810,6.144
811,6.65606
812,7.16814
813,7.68023
814,8.19234
815,8.70447
816,9.21662
817,9.72879
818,10.241
819,10.7532
820,11.2654
821,11.7777
822,12.29
823,12.8023
824,13.3147
825,13.8271
826,14.3395
827,14.8519
828,15.3644
829,15.8769
830,16.3895
831,16.9021
832,17.4147
833,17.9274
834,18.4401
835,18.9529
836,19.4657
837,19.9786
838,20.4914
839,21.0044
840,21.5174
841,22.0304
842,22.5435
843,23.0567
844,23.5699
845,24.0832
846,24.5965
847,25.1099
848,25.6233
849,26.1368
850,26.6504
851,27.164
852,27.6777
853,28.1914
854,28.7053
855,29.2192
856,29.7331
857,30.2472
858,30.7613
859,31.2755
860,31.7897
861,32.304
862,32.8185
863,33.3329
864,33.8475
865,34.3622
866,34.8769
867,35.3917
868,35.9066
869,36.4216
870,36.9367
871,37.4519
872,37.9671
873,38.4825
874,38.9979
875,39.5135
876,40.0291
877,40.5449
878,41.0607
879,41.5766
880,42.0927
881,42.6088
882,43.1251
883,43.6414
884,44.1579
885,44.6744
886,45.1911
887,45.7079
888,46.2248
889,46.7418
890,47.259
891,47.7762
892,48.2936
893,48.8111
894,49.3287
895,49.8464
896,50.3643
897,50.8823
898,51.4004
899,51.9186
900,52.437
901,52.9555
902,53.4741
903,53.9928
904,54.5117
905,55.0308
906,55.55
907,56.0693
908,56.5887
909,57.1083
910,57.628
911,58.1479
912,58.668
913,59.1881
914,59.7085
915,60.2289
916,60.7496
917,61.2704
918,61.7913
919,62.3124
920,62.8337
921,63.3551
922,63.8766
923,64.3984
924,64.9203
925,65.4423
926,65.9646
927,66.487
928,67.0096
929,67.5323
930,68.0552
931,68.5783
932,69.1016
933,69.625
934,70.1487
935,70.6725
936,71.1965
937,71.7206
938,72.245
939,72.7695
940,73.2943
941,73.8192
942,74.3443
943,74.8696
944,75.3951
945,75.9208
946,76.4467
947,76.9728
948,77.4991
949,78.0256
950,78.5523
951,79.0792
952,79.6063
953,80.1336
954,80.6611
955,81.1888
956,81.7168
957,82.245
958,82.7733
959,83.3019
960,83.8308
961,84.3598
962,84.8891
963,85.4185
964,85.9483
965,86.4782
966,87.0084
967,87.5388
968,88.0694
969,88.6002
970,89.1313
971,89.6627
972,90.1943
973,90.7261
974,91.2581
975,91.7904
976,92.323
977,92.8558
978,93.3888
979,93.9221
980,94.4556
981,94.9894
982,95.5235
983,96.0578
984,96.5923
985,97.1272
986,97.6622
987,98.1976
988,98.7332
989,99.2691
990,99.8052
991,100.342
992,100.878
993,101.415
994,101.953
995,102.49
996,103.028
997,103.566
998,104.104
999,104.643
1000,105.182
1001,105.721
1002,106.261
1003,106.8
1004,107.34
1005,107.881
1006,108.421
1007,108.962
1008,109.504
1009,110.045
1010,110.587
1011,111.129
1012,111.672
1013,112.215
1014,112.758
1015,113.301
1016,113.845
1017,114.389
1018,114.933
1019,115.478
1020,116.023
1021,116.568
1022,117.114
1023,117.66
1024,118.206
1025,118.753
1026,119.3
1027,119.847
1028,120.395
1029,120.943
1030,121.491
1031,122.04
1032,122.589
1033,123.138
1034,123.688
1035,124.238
1036,124.788
1037,125.339
1038,125.89
1039,126.441
1040,126.993
1041,127.545
1042,128.098
1043,128.651
1044,129.204
1045,129.757
1046,130.311
1047,130.866
1048,131.42
1049,131.976
1050,132.531
1051,133.087
1052,133.643
1053,134.2
1054,134.757
1055,135.314
1056,135.872
1057,136.43
1058,136.989
1059,137.547
1060,138.107
1061,138.667
1062,139.227
1063,139.787
1064,140.348
1065,140.909
1066,141.471
1067,142.033
1068,142.596
1069,143.159
1070,143.722
1071,144.286
1072,144.85
1073,145.415
1074,145.98
1075,146.546
1076,147.112
1077,147.678
1078,148.245
1079,148.812
1080,149.38
1081,149.948
1082,150.516
1083,151.085
1084,151.655
1085,152.225
1086,152.795
1087,153.366
1088,153.937
1089,154.509
1090,155.081
1091,155.653
1092,156.226
1093,156.8
1094,157.374
1095,157.948
1096,158.523
1097,159.099
1098,159.674
1099,160.251
1100,160.828
1101,161.405
1102,161.983
1103,162.561
1104,163.14
1105,163.719
1106,164.299
1107,164.879
1108,165.46
1109,166.041
1110,166.622
1111,167.205
1112,167.787
1113,168.371
1114,168.954
1115,169.539
1116,170.123
1117,170.709
1118,171.294
1119,171.881
1120,172.467
1121,173.055
1122,173.643
1123,174.231
1124,174.82
1125,175.409
1126,175.999
1127,176.59
1128,177.181
1129,177.773
1130,178.365
1131,178.958
1132,179.551
1133,180.145
1134,180.739
1135,181.334
1136,181.929
1137,182.525
1138,183.122
1139,183.719
1140,184.317
1141,184.915
1142,185.514
1143,186.113
1144,186.713
1145,187.314
1146,187.915
1147,188.517
1148,189.119
1149,189.722
1150,190.326
1151,190.93
1152,191.535
1153,192.14
1154,192.746
1155,193.352
1156,193.959
1157,194.567
1158,195.175
1159,195.784
1160,196.394
1161,197.004
1162,197.615
1163,198.226
1164,198.838
1165,199.451
1166,200.064
1167,200.678
1168,201.293
1169,201.908
1170,202.524
1171,203.14
1172,203.758
1173,204.375
1174,204.994
1175,205.613
1176,206.233
1177,206.853
1178,207.474
1179,208.096
1180,208.718
1181,209.341
1182,209.965
1183,210.589
1184,211.214
1185,211.84
1186,212.466
1187,213.094
1188,213.721
1189,214.35
1190,214.979
1191,215.609
1192,216.239
1193,216.871
1194,217.503
1195,218.135
1196,218.769
1197,219.403
1198,220.038
1199,220.673
1200,221.309
1201,221.946
1202,222.584
1203,223.222
1204,223.861
1205,224.501
1206,225.142
1207,225.783
1208,226.425
1209,227.068
1210,227.712
1211,228.356
1212,229.001
1213,229.647
1214,230.293
1215,230.941
1216,231.589
1217,232.238
1218,232.887
1219,233.537
1220,234.189
1221,234.841
1222,235.493
1223,236.147
1224,236.801
1225,237.456
1226,238.112
1227,238.769
1228,239.426
1229,240.084
1230,240.743
1231,241.403
1232,242.064
1233,242.725
1234,243.387
1235,244.05
1236,244.714
1237,245.379
1238,246.045
1239,246.711
1240,247.378
1241,248.046
1242,248.715
1243,249.385
1244,250.055
1245,250.727
1246,251.399
1247,252.072
1248,252.746
1249,253.421
1250,254.096
1251,254.773
1252,255.45
1253,256.129
1254,256.808
1255,257.488
1256,258.169
1257,258.85
1258,259.533
1259,260.217
1260,260.901
1261,261.586
1262,262.273
1263,262.96
1264,263.648
1265,264.337
1266,265.027
1267,265.717
1268,266.409
1269,267.102
1270,267.795
1271,268.489
1272,269.185
1273,269.881
1274,270.578
1275,271.276
1276,271.976
1277,272.676
1278,273.377
1279,274.079
1280,274.781
1281,275.485
1282,276.19
1283,276.896
1284,277.603
1285,278.31
1286,279.019
1287,279.729
1288,280.439
1289,281.151
1290,281.864
1291,282.577
1292,283.292
1293,284.007
1294,284.724
1295,285.442
1296,286.16
1297,286.88
1298,287.6
1299,288.322
1300,289.045
1301,289.768
1302,290.493
1303,291.219
1304,291.946
1305,292.674
1306,293.402
1307,294.132
1308,294.863
1309,295.595
1310,296.328
1311,297.062
1312,297.798
1313,298.534
1314,299.271
1315,300.01
1316,300.749
1317,301.49
1318,302.231
1319,302.974
1320,303.718
1321,304.463
1322,305.209
1323,305.956
1324,306.704
1325,307.453
1326,308.204
1327,308.955
1328,309.708
1329,310.462
1330,311.216
1331,311.973
1332,312.73
1333,313.488
1334,314.247
1335,315.008
1336,315.77
1337,316.533
1338,317.297
1339,318.062
1340,318.828
1341,319.596
1342,320.364
1343,321.134
1344,321.905
1345,322.678
1346,323.451
1347,324.226
1348,325.001
1349,325.778
1350,326.557
1351,327.336
1352,328.117
1353,328.899
1354,329.682
1355,330.466
1356,331.251
1357,332.038
1358,332.826
1359,333.615
1360,334.406
1361,335.197
1362,335.99
1363,336.784
1364,337.58
1365,338.376
1366,339.174
1367,339.974
