i,lookup[i]
0,-35165.6
1,-35070.2
2,-34975.1
3,-34880.3
4,-34785.7
5,-34691.4
6,-34597.4
7,-34503.7
8,-34410.2
9,-34317
10,-34224.1
11,-34131.5
12,-34039.1
13,-33947
14,-33855.2
15,-33763.6
16,-33672.3
17,-33581.3
18,-33490.6
19,-33400.1
20,-33309.9
21,-33219.9
22,-33130.2
23,-33040.8
24,-32951.6
25,-32862.7
26,-32774
27,-32685.6
28,-32597.5
29,-32509.6
30,-32422
31,-32334.7
32,-32247.6
33,-32160.7
34,-32074.1
35,-31987.8
36,-31901.7
37,-31815.8
38,-31730.3
39,-31644.9
40,-31559.8
41,-31475
42,-31390.4
43,-31306.1
44,-31222
45,-31138.1
46,-31054.5
47,-30971.2
48,-30888
49,-30805.2
50,-30722.5
51,-30640.1
52,-30558
53,-30476.1
54,-30394.4
55,-30313
56,-30231.8
57,-30150.8
58,-30070.1
59,-29989.6
60,-29909.4
61,-29829.4
62,-29749.6
63,-29670
64,-29590.7
65,-29511.6
66,-29432.8
67,-29354.2
68,-29275.8
69,-29197.6
70,-29119.7
71,-29042
72,-28964.5
73,-28887.2
74,-28810.2
75,-28733.4
76,-28656.8
77,-28580.5
78,-28504.3
79,-28428.4
80,-28352.7
81,-28277.2
82,-28202
83,-28127
84,-28052.1
85,-27977.6
86,-27903.2
87,-27829
88,-27755.1
89,-27681.3
90,-27607.8
91,-27534.5
92,-27461.4
93,-27388.6
94,-27315.9
95,-27243.5
96,-27171.2
97,-27099.2
98,-27027.4
99,-26955.8
100,-26884.4
101,-26813.2
102,-26742.2
103,-26671.4
104,-26600.8
105,-26530.5
106,-26460.3
107,-26390.3
108,-26320.6
109,-26251
110,-26181.7
111,-26112.5
112,-26043.6
113,-25974.8
114,-25906.3
115,-25837.9
116,-25769.8
117,-25701.8
118,-25634.1
119,-25566.5
120,-25499.2
121,-25432
122,-25365
123,-25298.3
124,-25231.7
125,-25165.3
126,-25099.1
127,-25033.1
128,-24967.3
129,-24901.7
130,-24836.2
131,-24771
132,-24705.9
133,-24641.1
134,-24576.4
135,-24511.9
136,-24447.6
137,-24383.5
138,-24319.6
139,-24255.8
140,-24192.3
141,-24128.9
142,-24065.7
143,-24002.7
144,-23939.9
145,-23877.3
146,-23814.8
147,-23752.5
148,-23690.4
149,-23628.5
150,-23566.8
151,-23505.2
152,-23443.9
153,-23382.6
154,-23321.6
155,-23260.8
156,-23200.1
157,-23139.6
158,-23079.3
159,-23019.1
160,-22959.2
161,-22899.4
162,-22839.7
163,-22780.3
164,-22721
165,-22661.9
166,-22603
167,-22544.2
168,-22485.6
169,-22427.2
170,-22368.9
171,-22310.8
172,-22252.9
173,-22195.1
174,-22137.6
175,-22080.1
176,-22022.9
177,-21965.8
178,-21908.9
179,-21852.1
180,-21795.5
181,-21739.1
182,-21682.8
183,-21626.7
184,-21570.7
185,-21514.9
186,-21459.3
187,-21403.9
188,-21348.6
189,-21293.4
190,-21238.4
191,-21183.6
192,-21128.9
193,-21074.4
194,-21020.1
195,-20965.9
196,-20911.8
197,-20857.9
198,-20804.2
199,-20750.6
200,-20697.2
201,-20643.9
202,-20590.8
203,-20537.9
204,-20485.1
205,-20432.4
206,-20379.9
207,-20327.6
208,-20275.4
209,-20223.3
210,-20171.4
211,-20119.6
212,-20068
213,-20016.6
214,-19965.3
215,-19914.1
216,-19863.1
217,-19812.2
218,-19761.5
219,-19710.9
220,-19660.5
221,-19610.2
222,-19560.1
223,-19510.1
224,-19460.2
225,-19410.5
226,-19361
227,-19311.5
228,-19262.3
229,-19213.1
230,-19164.1
231,-19115.3
232,-19066.5
233,-19018
234,-18969.5
235,-18921.2
236,-18873.1
237,-18825
238,-18777.2
239,-18729.4
240,-18681.8
241,-18634.3
242,-18587
243,-18539.8
244,-18492.7
245,-18445.8
246,-18399
247,-18352.3
248,-18305.8
249,-18259.4
250,-18213.1
251,-18167
252,-18121
253,-18075.1
254,-18029.4
255,-17983.8
256,-17938.3
257,-17892.9
258,-17847.7
259,-17802.6
260,-17757.7
261,-17712.8
262,-17668.1
263,-17623.6
264,-17579.1
265,-17534.8
266,-17490.6
267,-17446.5
268,-17402.6
269,-17358.8
270,-17315.1
271,-17271.5
272,-17228.1
273,-17184.7
274,-17141.5
275,-17098.5
276,-17055.5
277,-17012.7
278,-16970
279,-16927.4
280,-16884.9
281,-16842.6
282,-16800.4
283,-16758.3
284,-16716.3
285,-16674.4
286,-16632.7
287,-16591.1
288,-16549.6
289,-16508.2
290,-16466.9
291,-16425.8
292,-16384.7
293,-16343.8
294,-16303
295,-16262.3
296,-16221.7
297,-16181.3
298,-16140.9
299,-16100.7
300,-16060.6
301,-16020.6
302,-15980.7
303,-15941
304,-15901.3
305,-15861.7
306,-15822.3
307,-15783
308,-15743.8
309,-15704.7
310,-15665.7
311,-15626.8
312,-15588.1
313,-15549.4
314,-15510.8
315,-15472.4
316,-15434.1
317,-15395.9
318,-15357.7
319,-15319.7
320,-15281.8
321,-15244
322,-15206.4
323,-15168.8
324,-15131.3
325,-15093.9
326,-15056.7
327,-15019.5
328,-14982.5
329,-14945.5
330,-14908.7
331,-14872
332,-14835.3
333,-14798.8
334,-14762.4
335,-14726
336,-14689.8
337,-14653.7
338,-14617.7
339,-14581.8
340,-14546
341,-14510.2
342,-14474.6
343,-14439.1
344,-14403.7
345,-14368.4
346,-14333.2
347,-14298.1
348,-14263.1
349,-14228.1
350,-14193.3
351,-14158.6
352,-14124
353,-14089.4
354,-14055
355,-14020.7
356,-13986.5
357,-13952.3
358,-13918.3
359,-13884.3
360,-13850.5
361,-13816.7
362,-13783
363,-13749.5
364,-13716
365,-13682.6
366,-13649.3
367,-13616.1
368,-13583
369,-13550
370,-13517.1
371,-13484.3
372,-13451.6
373,-13418.9
374,-13386.4
375,-13353.9
376,-13321.5
377,-13289.3
378,-13257.1
379,-13225
380,-13193
381,-13161.1
382,-13129.2
383,-13097.5
384,-13065.9
385,-13034.3
386,-13002.8
387,-12971.4
388,-12940.1
389,-12908.9
390,-12877.8
391,-12846.8
392,-12815.8
393,-12784.9
394,-12754.2
395,-12723.5
396,-12692.9
397,-12662.3
398,-12631.9
399,-12601.6
400,-12571.3
401,-12541.1
402,-12511
403,-12481
404,-12451.1
405,-12421.2
406,-12391.4
407,-12361.8
408,-12332.2
409,-12302.6
410,-12273.2
411,-12243.8
412,-12214.6
413,-12185.4
414,-12156.3
415,-12127.2
416,-12098.3
417,-12069.4
418,-12040.6
419,-12011.9
420,-11983.3
421,-11954.7
422,-11926.2
423,-11897.8
424,-11869.5
425,-11841.3
426,-11813.1
427,-11785
428,-11757
429,-11729.1
430,-11701.3
431,-11673.5
432,-11645.8
433,-11618.2
434,-11590.6
435,-11563.2
436,-11535.8
437,-11508.5
438,-11481.2
439,-11454
440,-11426.9
441,-11399.9
442,-11373
443,-11346.1
444,-11319.3
445,-11292.6
446,-11266
447,-11239.4
448,-11212.9
449,-11186.4
450,-11160.1
451,-11133.8
452,-11107.6
453,-11081.5
454,-11055.4
455,-11029.4
456,-11003.5
457,-10977.6
458,-10951.8
459,-10926.1
460,-10900.5
461,-10874.9
462,-10849.4
463,-10824
464,-10798.6
465,-10773.3
466,-10748.1
467,-10722.9
468,-10697.8
469,-10672.8
470,-10647.9
471,-10623
472,-10598.2
473,-10573.4
474,-10548.7
475,-10524.1
476,-10499.6
477,-10475.1
478,-10450.7
479,-10426.3
480,-10402.1
481,-10377.9
482,-10353.7
483,-10329.6
484,-10305.6
485,-10281.7
486,-10257.8
487,-10233.9
488,-10210.2
489,-10186.5
490,-10162.9
491,-10139.3
492,-10115.8
493,-10092.4
494,-10069
495,-10045.7
496,-10022.4
497,-9999.26
498,-9976.14
499,-9953.08
500,-9930.08
501,-9907.15
502,-9884.28
503,-9861.47
504,-9838.72
505,-9816.03
506,-9793.41
507,-9770.84
508,-9748.34
509,-9725.89
510,-9703.51
511,-9681.19
512,-9658.93
513,-9636.72
514,-9614.58
515,-9592.5
516,-9570.47
517,-9548.51
518,-9526.6
519,-9504.76
520,-9482.97
521,-9461.24
522,-9439.57
523,-9417.95
524,-9396.4
525,-9374.9
526,-9353.46
527,-9332.08
528,-9310.75
529,-9289.48
530,-9268.27
531,-9247.11
532,-9226.02
533,-9204.97
534,-9183.99
535,-9163.06
536,-9142.18
537,-9121.37
538,-9100.6
539,-9079.9
540,-9059.24
541,-9038.65
542,-9018.1
543,-8997.62
544,-8977.18
545,-8956.8
546,-8936.48
547,-8916.21
548,-8895.99
549,-8875.83
550,-8855.72
551,-8835.66
552,-8815.66
553,-8795.71
554,-8775.81
555,-8755.97
556,-8736.18
557,-8716.44
558,-8696.75
559,-8677.11
560,-8657.53
561,-8638
562,-8618.52
563,-8599.09
564,-8579.71
565,-8560.39
566,-8541.11
567,-8521.89
568,-8502.71
569,-8483.59
570,-8464.52
571,-8445.49
572,-8426.52
573,-8407.6
574,-8388.73
575,-8369.9
576,-8351.13
577,-8332.4
578,-8313.73
579,-8295.1
580,-8276.52
581,-8257.99
582,-8239.51
583,-8221.08
584,-8202.7
585,-8184.36
586,-8166.07
587,-8147.83
588,-8129.64
589,-8111.49
590,-8093.4
591,-8075.35
592,-8057.34
593,-8039.39
594,-8021.48
595,-8003.61
596,-7985.8
597,-7968.03
598,-7950.3
599,-7932.62
600,-7914.99
601,-7897.41
602,-7879.87
603,-7862.37
604,-7844.92
605,-7827.52
606,-7810.16
607,-7792.84
608,-7775.57
609,-7758.35
610,-7741.17
611,-7724.03
612,-7706.94
613,-7689.89
614,-7672.89
615,-7655.93
616,-7639.01
617,-7622.14
618,-7605.31
619,-7588.52
620,-7571.78
621,-7555.08
622,-7538.42
623,-7521.81
624,-7505.24
625,-7488.71
626,-7472.22
627,-7455.78
628,-7439.38
629,-7423.02
630,-7406.7
631,-7390.42
632,-7374.19
633,-7358
634,-7341.84
635,-7325.73
636,-7309.66
637,-7293.64
638,-7277.65
639,-7261.7
640,-7245.8
641,-7229.93
642,-7214.1
643,-7198.32
644,-7182.57
645,-7166.87
646,-7151.2
647,-7135.58
648,-7119.99
649,-7104.45
650,-7088.94
651,-7073.47
652,-7058.04
653,-7042.65
654,-7027.3
655,-7011.99
656,-6996.72
657,-6981.48
658,-6966.29
659,-6951.13
660,-6936.01
661,-6920.93
662,-6905.89
663,-6890.88
664,-6875.91
665,-6860.98
666,-6846.09
667,-6831.23
668,-6816.41
669,-6801.63
670,-6786.89
671,-6772.18
672,-6757.51
673,-6742.88
674,-6728.28
675,-6713.72
676,-6699.19
677,-6684.71
678,-6670.25
679,-6655.84
680,-6641.46
681,-6627.11
682,-6612.81
683,-6598.53
684,-6584.29
685,-6570.09
686,-6555.92
687,-6541.79
688,-6527.7
689,-6513.63
690,-6499.61
691,-6485.61
692,-6471.66
693,-6457.73
694,-6443.84
695,-6429.99
696,-6416.17
697,-6402.38
698,-6388.63
699,-6374.91
700,-6361.22
701,-6347.57
702,-6333.95
703,-6320.37
704,-6306.82
705,-6293.3
706,-6279.82
707,-6266.36
708,-6252.95
709,-6239.56
710,-6226.21
711,-6212.89
712,-6199.6
713,-6186.34
714,-6173.12
715,-6159.93
716,-6146.77
717,-6133.64
718,-6120.54
719,-6107.48
720,-6094.45
721,-6081.45
722,-6068.48
723,-6055.54
724,-6042.64
725,-6029.76
726,-6016.92
727,-6004.11
728,-5991.32
729,-5978.57
730,-5965.85
731,-5953.16
732,-5940.51
733,-5927.88
734,-5915.28
735,-5902.71
736,-5890.17
737,-5877.67
738,-5865.19
739,-5852.74
740,-5840.32
741,-5827.93
742,-5815.58
743,-5803.25
744,-5790.95
745,-5778.68
746,-5766.44
747,-5754.22
748,-5742.04
749,-5729.89
750,-5717.76
751,-5705.67
752,-5693.6
753,-5681.56
754,-5669.55
755,-5657.57
756,-5645.61
757,-5633.69
758,-5621.79
759,-5609.92
760,-5598.08
761,-5586.27
762,-5574.48
763,-5562.73
764,-5551
765,-5539.29
766,-5527.62
767,-5515.97
768,-5504.35
769,-5492.76
770,-5481.19
771,-5469.65
772,-5458.14
773,-5446.66
774,-5435.2
775,-5423.77
776,-5412.36
777,-5400.98
778,-5389.63
779,-5378.3
780,-5367.01
781,-5355.73
782,-5344.49
783,-5333.26
784,-5322.07
785,-5310.9
786,-5299.76
787,-5288.64
788,-5277.55
789,-5266.48
790,-5255.44
791,-5244.43
792,-5233.44
793,-5222.47
794,-5211.53
795,-5200.62
796,-5189.73
797,-5178.86
798,-5168.02
799,-5157.21
800,-5146.42
801,-5135.65
802,-5124.91
803,-5114.19
804,-5103.5
805,-5092.83
806,-5082.19
807,-5071.57
808,-5060.97
809,-5050.4
810,-5039.85
811,-5029.33
812,-5018.83
813,-5008.35
814,-4997.9
815,-4987.47
816,-4977.07
817,-4966.68
818,-4956.33
819,-4945.99
820,-4935.68
821,-4925.39
822,-4915.12
823,-4904.88
824,-4894.66
825,-4884.46
826,-4874.28
827,-4864.13
828,-4854
829,-4843.89
830,-4833.81
831,-4823.75
832,-4813.71
833,-4803.69
834,-4793.69
835,-4783.72
836,-4773.77
837,-4763.84
838,-4753.93
839,-4744.05
840,-4734.18
841,-4724.34
842,-4714.52
843,-4704.72
844,-4694.94
845,-4685.19
846,-4675.45
847,-4665.74
848,-4656.05
849,-4646.37
850,-4636.72
851,-4627.09
852,-4617.49
853,-4607.9
854,-4598.33
855,-4588.79
856,-4579.26
857,-4569.76
858,-4560.27
859,-4550.81
860,-4541.37
861,-4531.94
862,-4522.54
863,-4513.16
864,-4503.8
865,-4494.46
866,-4485.13
867,-4475.83
868,-4466.55
869,-4457.29
870,-4448.04
871,-4438.82
872,-4429.62
873,-4420.44
874,-4411.27
875,-4402.13
876,-4393
877,-4383.9
878,-4374.81
879,-4365.74
880,-4356.69
881,-4347.67
882,-4338.66
883,-4329.66
884,-4320.69
885,-4311.74
886,-4302.8
887,-4293.89
888,-4284.99
889,-4276.11
890,-4267.25
891,-4258.41
892,-4249.59
893,-4240.78
894,-4232
895,-4223.23
896,-4214.48
897,-4205.75
898,-4197.03
899,-4188.34
900,-4179.66
901,-4171
902,-4162.36
903,-4153.73
904,-4145.13
905,-4136.54
906,-4127.97
907,-4119.41
908,-4110.88
909,-4102.36
910,-4093.86
911,-4085.38
912,-4076.91
913,-4068.46
914,-4060.03
915,-4051.61
916,-4043.21
917,-4034.83
918,-4026.47
919,-4018.12
920,-4009.79
921,-4001.48
922,-3993.18
923,-3984.9
924,-3976.64
925,-3968.39
926,-3960.16
927,-3951.95
928,-3943.75
929,-3935.57
930,-3927.4
931,-3919.25
932,-3911.12
933,-3903
934,-3894.9
935,-3886.82
936,-3878.75
937,-3870.7
938,-3862.66
939,-3854.64
940,-3846.64
941,-3838.65
942,-3830.67
943,-3822.72
944,-3814.77
945,-3806.85
946,-3798.94
947,-3791.04
948,-3783.16
949,-3775.29
950,-3767.44
951,-3759.61
952,-3751.79
953,-3743.99
954,-3736.2
955,-3728.42
956,-3720.66
957,-3712.92
958,-3705.19
959,-3697.48
