i,lookup[i]
0,-7241.65
1,-7222.87
2,-7204.15
3,-7185.48
4,-7166.87
5,-7148.31
6,-7129.8
7,-7111.34
8,-7092.93
9,-7074.58
10,-7056.28
11,-7038.03
12,-7019.84
13,-7001.69
14,-6983.6
15,-6965.56
16,-6947.57
17,-6929.63
18,-6911.74
19,-6893.9
20,-6876.12
21,-6858.38
22,-6840.69
23,-6823.06
24,-6805.47
25,-6787.94
26,-6770.45
27,-6753.01
28,-6735.62
29,-6718.29
30,-6701
31,-6683.76
32,-6666.57
33,-6649.42
34,-6632.33
35,-6615.28
36,-6598.29
37,-6581.34
38,-6564.44
39,-6547.58
40,-6530.78
41,-6514.02
42,-6497.31
43,-6480.65
44,-6464.03
45,-6447.46
46,-6430.94
47,-6414.46
48,-6398.03
49,-6381.65
50,-6365.32
51,-6349.03
52,-6332.78
53,-6316.58
54,-6300.43
55,-6284.32
56,-6268.26
57,-6252.25
58,-6236.28
59,-6220.35
60,-6204.47
61,-6188.64
62,-6172.84
63,-6157.1
64,-6141.4
65,-6125.74
66,-6110.12
67,-6094.56
68,-6079.03
69,-6063.55
70,-6048.11
71,-6032.72
72,-6017.36
73,-6002.06
74,-5986.79
75,-5971.57
76,-5956.39
77,-5941.25
78,-5926.16
79,-5911.11
80,-5896.1
81,-5881.14
82,-5866.21
83,-5851.33
84,-5836.49
85,-5821.69
86,-5806.93
87,-5792.22
88,-5777.54
89,-5762.91
90,-5748.32
91,-5733.77
92,-5719.26
93,-5704.79
94,-5690.36
95,-5675.97
96,-5661.62
97,-5647.32
98,-5633.05
99,-5618.82
100,-5604.64
101,-5590.49
102,-5576.38
103,-5562.31
104,-5548.29
105,-5534.3
106,-5520.35
107,-5506.44
108,-5492.56
109,-5478.73
110,-5464.94
111,-5451.18
112,-5437.47
113,-5423.79
114,-5410.15
115,-5396.55
116,-5382.98
117,-5369.46
118,-5355.97
119,-5342.52
120,-5329.1
121,-5315.73
122,-5302.39
123,-5289.09
124,-5275.83
125,-5262.6
126,-5249.41
127,-5236.26
128,-5223.15
129,-5210.07
130,-5197.02
131,-5184.02
132,-5171.05
133,-5158.12
134,-5145.22
135,-5132.36
136,-5119.53
137,-5106.74
138,-5093.99
139,-5081.27
140,-5068.59
141,-5055.94
142,-5043.33
143,-5030.75
144,-5018.21
145,-5005.7
146,-4993.23
147,-4980.79
148,-4968.39
149,-4956.02
150,-4943.69
151,-4931.39
152,-4919.12
153,-4906.89
154,-4894.69
155,-4882.53
156,-4870.4
157,-4858.3
158,-4846.24
159,-4834.21
160,-4822.22
161,-4810.26
162,-4798.33
163,-4786.43
164,-4774.57
165,-4762.74
166,-4750.94
167,-4739.18
