i,lookup[i]
0,-4030.33
1,-4021.12
2,-4011.94
3,-4002.78
4,-3993.64
5,-3984.53
6,-3975.44
7,-3966.38
8,-3957.33
9,-3948.32
10,-3939.32
11,-3930.35
12,-3921.4
13,-3912.47
14,-3903.57
15,-3894.69
16,-3885.83
17,-3876.99
18,-3868.18
19,-3859.39
20,-3850.62
21,-3841.88
22,-3833.15
23,-3824.45
24,-3815.77
25,-3807.12
26,-3798.48
27,-3789.87
28,-3781.28
29,-3772.72
30,-3764.17
31,-3755.65
32,-3747.14
33,-3738.66
34,-3730.2
35,-3721.77
36,-3713.35
37,-3704.96
38,-3696.58
39,-3688.23
40,-3679.9
41,-3671.59
42,-3663.3
43,-3655.04
44,-3646.79
45,-3638.57
46,-3630.36
47,-3622.18
48,-3614.02
49,-3605.88
50,-3597.76
51,-3589.66
52,-3581.58
53,-3573.52
54,-3565.48
55,-3557.46
56,-3549.47
57,-3541.49
58,-3533.53
59,-3525.59
60,-3517.68
61,-3509.78
62,-3501.9
63,-3494.05
64,-3486.21
65,-3478.39
66,-3470.6
67,-3462.82
68,-3455.06
69,-3447.32
70,-3439.6
71,-3431.9
72,-3424.22
73,-3416.56
74,-3408.92
75,-3401.3
76,-3393.7
77,-3386.12
78,-3378.55
79,-3371.01
80,-3363.48
81,-3355.97
82,-3348.49
83,-3341.02
84,-3333.57
85,-3326.13
86,-3318.72
87,-3311.33
88,-3303.95
89,-3296.59
90,-3289.25
91,-3281.93
92,-3274.63
93,-3267.35
94,-3260.08
95,-3252.84
96,-3245.61
97,-3238.4
98,-3231.2
99,-3224.03
100,-3216.87
101,-3209.73
102,-3202.61
103,-3195.51
104,-3188.42
105,-3181.36
106,-3174.31
107,-3167.27
108,-3160.26
109,-3153.26
110,-3146.28
111,-3139.32
112,-3132.37
113,-3125.45
114,-3118.53
115,-3111.64
116,-3104.77
117,-3097.91
118,-3091.06
119,-3084.24
120,-3077.43
121,-3070.64
122,-3063.87
123,-3057.11
124,-3050.37
125,-3043.65
126,-3036.94
127,-3030.25
128,-3023.57
129,-3016.92
130,-3010.28
131,-3003.65
132,-2997.04
133,-2990.45
134,-2983.88
135,-2977.32
136,-2970.78
137,-2964.25
138,-2957.74
139,-2951.25
140,-2944.77
141,-2938.31
142,-2931.86
143,-2925.43
144,-2919.01
145,-2912.62
146,-2906.23
147,-2899.87
148,-2893.51
149,-2887.18
150,-2880.86
151,-2874.55
152,-2868.26
153,-2861.99
154,-2855.73
155,-2849.49
156,-2843.26
157,-2837.05
158,-2830.85
159,-2824.67
160,-2818.5
161,-2812.35
162,-2806.21
163,-2800.09
164,-2793.99
165,-2787.89
166,-2781.82
167,-2775.76
168,-2769.71
169,-2763.68
170,-2757.66
171,-2751.66
