i,lookup[i]
0,-138.303
1,-137.93
2,-137.557
3,-137.186
4,-136.815
5,-136.445
6,-136.076
7,-135.709
8,-135.342
9,-134.976
10,-134.611
11,-134.246
12,-133.883
13,-133.521
14,-133.159
15,-132.799
16,-132.439
17,-132.08
18,-131.723
19,-131.366
20,-131.01
21,-130.655
22,-130.3
23,-129.947
24,-129.595
25,-129.243
26,-128.892
27,-128.542
28,-128.194
29,-127.845
30,-127.498
31,-127.152
32,-126.806
33,-126.462
34,-126.118
35,-125.775
36,-125.433
37,-125.092
38,-124.752
39,-124.412
40,-124.073
41,-123.736
42,-123.399
43,-123.063
44,-122.727
45,-122.393
46,-122.059
47,-121.726
48,-121.394
49,-121.063
50,-120.733
51,-120.403
52,-120.074
53,-119.747
54,-119.419
55,-119.093
56,-118.768
57,-118.443
58,-118.119
59,-117.796
60,-117.473
61,-117.152
62,-116.831
63,-116.511
64,-116.192
65,-115.874
66,-115.556
67,-115.239
68,-114.923
69,-114.608
70,-114.293
71,-113.979
72,-113.666
73,-113.354
74,-113.043
75,-112.732
76,-112.422
77,-112.113
78,-111.804
79,-111.497
80,-111.19
81,-110.883
82,-110.578
83,-110.273
84,-109.969
85,-109.666
86,-109.363
87,-109.061
88,-108.76
89,-108.46
90,-108.16
91,-107.861
92,-107.563
93,-107.266
94,-106.969
95,-106.673
96,-106.377
97,-106.083
98,-105.789
99,-105.496
100,-105.203
101,-104.911
102,-104.62
103,-104.33
104,-104.04
105,-103.751
106,-103.462
107,-103.175
108,-102.887
109,-102.601
110,-102.315
111,-102.03
112,-101.746
113,-101.462
114,-101.179
115,-100.897
116,-100.615
117,-100.334
118,-100.054
119,-99.7745
120,-99.4955
121,-99.2171
122,-98.9394
123,-98.6623
124,-98.3859
125,-98.1102
126,-97.835
127,-97.5606
128,-97.2867
129,-97.0135
130,-96.741
131,-96.469
132,-96.1977
133,-95.9271
134,-95.657
135,-95.3876
136,-95.1188
137,-94.8507
138,-94.5831
139,-94.3162
140,-94.0499
141,-93.7842
142,-93.5191
143,-93.2547
144,-92.9908
145,-92.7275
146,-92.4649
147,-92.2028
148,-91.9414
149,-91.6805
150,-91.4203
151,-91.1606
152,-90.9016
153,-90.6431
154,-90.3852
155,-90.1279
156,-89.8712
157,-89.6151
158,-89.3595
159,-89.1045
160,-88.8501
161,-88.5963
162,-88.3431
163,-88.0904
164,-87.8383
165,-87.5868
166,-87.3358
167,-87.0854
168,-86.8356
169,-86.5863
170,-86.3376
171,-86.0894
172,-85.8418
173,-85.5948
174,-85.3483
175,-85.1023
176,-84.8569
177,-84.612
178,-84.3677
179,-84.124
180,-83.8807
181,-83.638
182,-83.3959
183,-83.1543
184,-82.9132
185,-82.6726
186,-82.4326
187,-82.1931
188,-81.9542
189,-81.7157
190,-81.4778
191,-81.2404
192,-81.0035
193,-80.7672
194,-80.5313
195,-80.296
196,-80.0612
197,-79.8269
198,-79.5931
199,-79.3598
200,-79.1271
201,-78.8948
202,-78.663
203,-78.4317
204,-78.201
205,-77.9707
206,-77.7409
207,-77.5116
208,-77.2828
209,-77.0545
210,-76.8267
211,-76.5994
212,-76.3726
213,-76.1462
214,-75.9204
215,-75.695
216,-75.4701
217,-75.2456
218,-75.0217
219,-74.7982
220,-74.5752
221,-74.3527
222,-74.1306
223,-73.909
224,-73.6879
225,-73.4672
226,-73.247
227,-73.0273
228,-72.808
229,-72.5892
230,-72.3708
231,-72.1529
232,-71.9354
233,-71.7184
234,-71.5019
235,-71.2858
236,-71.0701
237,-70.8549
238,-70.6402
239,-70.4258
240,-70.212
241,-69.9985
242,-69.7855
243,-69.573
244,-69.3608
245,-69.1491
246,-68.9379
247,-68.7271
248,-68.5167
249,-68.3067
250,-68.0971
251,-67.888
252,-67.6793
253,-67.471
254,-67.2632
255,-67.0557
256,-66.8487
257,-66.6421
258,-66.4359
259,-66.2302
260,-66.0248
261,-65.8198
262,-65.6153
263,-65.4111
264,-65.2074
265,-65.0041
266,-64.8012
267,-64.5986
268,-64.3965
269,-64.1948
270,-63.9935
271,-63.7925
272,-63.592
273,-63.3918
274,-63.1921
275,-62.9927
276,-62.7937
277,-62.5952
278,-62.397
279,-62.1991
280,-62.0017
281,-61.8047
282,-61.608
283,-61.4117
284,-61.2158
285,-61.0202
286,-60.8251
287,-60.6303
288,-60.4359
289,-60.2418
290,-60.0481
291,-59.8548
292,-59.6619
293,-59.4693
294,-59.2771
295,-59.0852
296,-58.8937
297,-58.7026
298,-58.5118
299,-58.3214
300,-58.1313
301,-57.9416
302,-57.7523
303,-57.5633
304,-57.3746
305,-57.1863
306,-56.9984
307,-56.8108
308,-56.6235
309,-56.4366
310,-56.25
311,-56.0638
312,-55.8779
313,-55.6924
314,-55.5071
315,-55.3223
316,-55.1377
317,-54.9535
318,-54.7696
319,-54.5861
320,-54.4029
321,-54.22
322,-54.0374
323,-53.8552
324,-53.6733
325,-53.4917
326,-53.3104
327,-53.1295
328,-52.9489
329,-52.7686
330,-52.5886
331,-52.4089
332,-52.2296
333,-52.0505
334,-51.8718
335,-51.6934
336,-51.5153
337,-51.3375
338,-51.16
339,-50.9828
340,-50.8059
341,-50.6294
342,-50.4531
343,-50.2771
344,-50.1015
345,-49.9261
346,-49.751
347,-49.5763
348,-49.4018
349,-49.2276
350,-49.0537
351,-48.8801
352,-48.7068
353,-48.5338
354,-48.3611
355,-48.1886
356,-48.0165
357,-47.8446
358,-47.673
359,-47.5017
360,-47.3307
361,-47.16
362,-46.9895
363,-46.8193
364,-46.6494
365,-46.4798
366,-46.3104
367,-46.1414
368,-45.9726
369,-45.804
370,-45.6358
371,-45.4678
372,-45.3
373,-45.1326
374,-44.9654
375,-44.7985
376,-44.6318
377,-44.4654
378,-44.2993
379,-44.1334
380,-43.9677
381,-43.8024
382,-43.6373
383,-43.4724
384,-43.3078
385,-43.1435
386,-42.9794
387,-42.8156
388,-42.652
389,-42.4886
390,-42.3256
391,-42.1627
392,-42.0001
393,-41.8378
394,-41.6757
395,-41.5138
396,-41.3522
397,-41.1908
398,-41.0297
399,-40.8688
400,-40.7081
401,-40.5477
402,-40.3875
403,-40.2275
404,-40.0678
405,-39.9083
406,-39.749
407,-39.59
408,-39.4312
409,-39.2726
410,-39.1143
411,-38.9562
412,-38.7983
413,-38.6406
414,-38.4832
415,-38.3259
416,-38.1689
417,-38.0122
418,-37.8556
419,-37.6993
420,-37.5431
421,-37.3872
422,-37.2315
423,-37.076
