i,lookup[i]
0,-53.791
1,-53.6154
2,-53.44
3,-53.2648
4,-53.0899
5,-52.9153
6,-52.7408
7,-52.5666
8,-52.3927
9,-52.2189
10,-52.0455
11,-51.8722
12,-51.6992
13,-51.5264
14,-51.3539
15,-51.1815
16,-51.0094
17,-50.8376
18,-50.666
19,-50.4945
20,-50.3234
21,-50.1524
22,-49.9817
23,-49.8112
24,-49.6409
25,-49.4709
26,-49.301
27,-49.1314
28,-48.962
29,-48.7929
30,-48.6239
31,-48.4552
32,-48.2867
33,-48.1184
34,-47.9503
35,-47.7824
36,-47.6147
37,-47.4473
38,-47.28
39,-47.113
40,-46.9462
41,-46.7796
42,-46.6132
43,-46.447
44,-46.281
45,-46.1152
46,-45.9496
47,-45.7843
48,-45.6191
49,-45.4541
50,-45.2894
51,-45.1248
52,-44.9604
53,-44.7963
54,-44.6323
55,-44.4685
56,-44.3049
57,-44.1416
58,-43.9784
59,-43.8154
60,-43.6526
61,-43.49
62,-43.3276
63,-43.1653
64,-43.0033
65,-42.8415
66,-42.6798
67,-42.5183
68,-42.357
69,-42.1959
70,-42.035
71,-41.8743
72,-41.7137
73,-41.5534
74,-41.3932
75,-41.2332
76,-41.0734
77,-40.9137
78,-40.7543
79,-40.595
80,-40.4359
81,-40.2769
82,-40.1182
83,-39.9596
84,-39.8012
85,-39.643
86,-39.4849
87,-39.327
88,-39.1693
89,-39.0117
90,-38.8544
91,-38.6971
92,-38.5401
93,-38.3832
94,-38.2265
95,-38.07
96,-37.9136
97,-37.7574
98,-37.6013
99,-37.4454
100,-37.2897
101,-37.1341
102,-36.9787
103,-36.8234
104,-36.6684
105,-36.5134
106,-36.3586
107,-36.204
108,-36.0496
109,-35.8952
110,-35.7411
111,-35.5871
112,-35.4332
113,-35.2795
114,-35.126
115,-34.9726
116,-34.8193
117,-34.6662
118,-34.5133
119,-34.3605
120,-34.2078
121,-34.0553
122,-33.9029
123,-33.7507
124,-33.5986
125,-33.4467
126,-33.2949
127,-33.1433
128,-32.9918
129,-32.8404
130,-32.6892
131,-32.5381
132,-32.3871
133,-32.2363
134,-32.0856
135,-31.9351
136,-31.7847
137,-31.6344
138,-31.4843
139,-31.3343
140,-31.1844
141,-31.0346
142,-30.885
143,-30.7355
144,-30.5862
145,-30.437
146,-30.2879
147,-30.1389
148,-29.9901
149,-29.8414
150,-29.6928
151,-29.5443
152,-29.396
153,-29.2477
154,-29.0996
155,-28.9517
156,-28.8038
157,-28.6561
158,-28.5085
159,-28.361
160,-28.2136
161,-28.0664
162,-27.9192
163,-27.7722
164,-27.6253
165,-27.4785
166,-27.3318
167,-27.1853
168,-27.0388
169,-26.8925
170,-26.7463
171,-26.6001
172,-26.4541
173,-26.3082
174,-26.1625
175,-26.0168
176,-25.8712
177,-25.7258
178,-25.5804
179,-25.4352
180,-25.29
181,-25.145
182,-25
183,-24.8552
184,-24.7105
185,-24.5659
186,-24.4213
187,-24.2769
188,-24.1326
189,-23.9884
190,-23.8442
191,-23.7002
192,-23.5563
193,-23.4124
194,-23.2687
195,-23.125
196,-22.9815
197,-22.838
198,-22.6947
199,-22.5514
200,-22.4082
201,-22.2652
202,-22.1222
203,-21.9793
204,-21.8364
205,-21.6937
206,-21.5511
207,-21.4085
208,-21.2661
209,-21.1237
210,-20.9814
211,-20.8392
212,-20.6971
213,-20.5551
214,-20.4131
215,-20.2712
216,-20.1295
217,-19.9878
218,-19.8461
219,-19.7046
220,-19.5631
221,-19.4217
222,-19.2804
223,-19.1392
224,-18.9981
225,-18.857
226,-18.716
227,-18.5751
228,-18.4342
229,-18.2934
230,-18.1527
231,-18.0121
232,-17.8716
233,-17.7311
234,-17.5907
235,-17.4503
236,-17.3101
237,-17.1699
238,-17.0297
239,-16.8897
240,-16.7497
241,-16.6097
242,-16.4699
243,-16.3301
244,-16.1904
245,-16.0507
246,-15.9111
247,-15.7715
248,-15.6321
249,-15.4927
250,-15.3533
251,-15.214
252,-15.0748
253,-14.9356
254,-14.7965
255,-14.6574
256,-14.5184
257,-14.3795
258,-14.2406
259,-14.1018
260,-13.963
261,-13.8243
262,-13.6857
263,-13.5471
264,-13.4085
265,-13.27
266,-13.1316
267,-12.9932
268,-12.8548
269,-12.7165
270,-12.5783
271,-12.4401
272,-12.302
273,-12.1639
274,-12.0258
275,-11.8878
276,-11.7499
277,-11.612
278,-11.4741
279,-11.3363
280,-11.1985
281,-11.0608
282,-10.9231
283,-10.7855
284,-10.6479
285,-10.5103
286,-10.3728
287,-10.2353
288,-10.0979
289,-9.96048
290,-9.82312
291,-9.6858
292,-9.54852
293,-9.41128
294,-9.27407
295,-9.13689
296,-8.99976
297,-8.86265
298,-8.72559
299,-8.58855
300,-8.45155
301,-8.31458
302,-8.17764
303,-8.04074
304,-7.90387
305,-7.76702
306,-7.63021
307,-7.49343
308,-7.35667
309,-7.21995
310,-7.08325
311,-6.94658
312,-6.80993
313,-6.67331
314,-6.53672
315,-6.40015
316,-6.26361
317,-6.12709
318,-5.99059
319,-5.85412
320,-5.71767
321,-5.58124
322,-5.44484
323,-5.30845
324,-5.17208
325,-5.03574
326,-4.89941
327,-4.7631
328,-4.62681
329,-4.49054
330,-4.35428
331,-4.21805
332,-4.08182
333,-3.94562
334,-3.80942
335,-3.67325
336,-3.53708
337,-3.40093
338,-3.26479
339,-3.12867
340,-2.99255
341,-2.85645
342,-2.72036
343,-2.58428
344,-2.44821
345,-2.31215
346,-2.17609
347,-2.04005
348,-1.90401
349,-1.76798
350,-1.63196
351,-1.49594
352,-1.35993
353,-1.22392
354,-1.08792
355,-0.951918
356,-0.815924
357,-0.679932
358,-0.543942
359,-0.407955
360,-0.271969
361,-0.135984
362,6.93543e-15
363,0.135984
364,0.271969
365,0.407955
366,0.543942
367,0.679932
368,0.815924
369,0.951918
370,1.08792
371,1.22392
372,1.35993
373,1.49594
374,1.63196
375,1.76798
376,1.90401
377,2.04005
378,2.17609
379,2.31215
380,2.44821
381,2.58428
382,2.72036
383,2.85645
384,2.99255
385,3.12867
386,3.26479
387,3.40093
388,3.53708
389,3.67325
390,3.80942
391,3.94562
392,4.08182
393,4.21805
394,4.35428
395,4.49054
396,4.62681
397,4.7631
398,4.89941
399,5.03574
400,5.17208
401,5.30845
402,5.44484
403,5.58124
404,5.71767
405,5.85412
406,5.99059
407,6.12709
408,6.26361
409,6.40015
410,6.53672
411,6.67331
412,6.80993
413,6.94658
414,7.08325
415,7.21995
416,7.35667
417,7.49343
418,7.63021
419,7.76702
420,7.90387
421,8.04074
422,8.17764
423,8.31458
424,8.45155
425,8.58855
426,8.72559
427,8.86265
428,8.99976
429,9.13689
430,9.27407
431,9.41128
432,9.54852
433,9.6858
434,9.82312
435,9.96048
436,10.0979
437,10.2353
438,10.3728
439,10.5103
440,10.6479
441,10.7855
442,10.9231
443,11.0608
444,11.1985
445,11.3363
446,11.4741
447,11.612
448,11.7499
449,11.8878
450,12.0258
451,12.1639
452,12.302
453,12.4401
454,12.5783
455,12.7165
456,12.8548
457,12.9932
458,13.1316
459,13.27
460,13.4085
461,13.5471
462,13.6857
463,13.8243
464,13.963
465,14.1018
466,14.2406
467,14.3795
468,14.5184
469,14.6574
470,14.7965
471,14.9356
472,15.0748
473,15.214
474,15.3533
475,15.4927
476,15.6321
477,15.7715
478,15.9111
479,16.0507
480,16.1904
481,16.3301
482,16.4699
483,16.6097
484,16.7497
485,16.8897
486,17.0297
487,17.1699
488,17.3101
489,17.4503
490,17.5907
491,17.7311
492,17.8716
493,18.0121
494,18.1527
495,18.2934
496,18.4342
497,18.5751
498,18.716
499,18.857
500,18.9981
501,19.1392
502,19.2804
503,19.4217
504,19.5631
505,19.7046
506,19.8461
507,19.9878
508,20.1295
509,20.2712
510,20.4131
511,20.5551
512,20.6971
513,20.8392
514,20.9814
515,21.1237
516,21.2661
517,21.4085
518,21.5511
519,21.6937
520,21.8364
521,21.9793
522,22.1222
523,22.2652
524,22.4082
525,22.5514
526,22.6947
527,22.838
528,22.9815
529,23.125
530,23.2687
531,23.4124
