i,lookup[i]
0,-905.129
1,-903.241
2,-901.358
3,-899.478
4,-897.603
5,-895.731
6,-893.863
7,-892
8,-890.14
9,-888.284
10,-886.432
11,-884.584
12,-882.74
13,-880.899
14,-879.063
15,-877.23
16,-875.401
17,-873.576
18,-871.755
19,-869.938
20,-868.124
21,-866.315
22,-864.509
23,-862.706
24,-860.908
25,-859.113
26,-857.322
27,-855.535
28,-853.751
29,-851.971
30,-850.195
31,-848.423
32,-846.654
33,-844.889
34,-843.127
35,-841.369
36,-839.615
37,-837.864
38,-836.117
39,-834.374
40,-832.634
41,-830.898
42,-829.165
43,-827.436
44,-825.71
45,-823.988
46,-822.27
47,-820.555
48,-818.843
49,-817.135
50,-815.431
51,-813.73
52,-812.032
53,-810.338
54,-808.647
55,-806.96
56,-805.276
57,-803.596
58,-801.919
59,-800.245
60,-798.575
61,-796.908
62,-795.245
63,-793.585
64,-791.928
65,-790.275
66,-788.625
67,-786.978
68,-785.335
69,-783.695
70,-782.058
71,-780.425
72,-778.794
73,-777.167
74,-775.544
75,-773.923
76,-772.306
77,-770.692
78,-769.081
79,-767.474
80,-765.87
81,-764.269
82,-762.671
83,-761.076
84,-759.484
85,-757.896
86,-756.311
87,-754.729
88,-753.15
89,-751.574
90,-750.001
91,-748.431
92,-746.865
93,-745.301
94,-743.741
95,-742.184
96,-740.629
97,-739.078
98,-737.53
99,-735.985
100,-734.443
101,-732.904
102,-731.368
103,-729.835
104,-728.305
105,-726.778
106,-725.254
107,-723.733
108,-722.214
109,-720.699
110,-719.187
111,-717.678
112,-716.171
113,-714.668
114,-713.167
115,-711.67
116,-710.175
117,-708.683
118,-707.194
119,-705.708
120,-704.224
121,-702.744
122,-701.266
123,-699.792
124,-698.32
125,-696.851
126,-695.384
127,-693.921
128,-692.46
129,-691.002
130,-689.547
131,-688.095
132,-686.645
133,-685.198
134,-683.754
135,-682.313
136,-680.874
137,-679.438
138,-678.005
139,-676.575
140,-675.147
141,-673.722
142,-672.299
143,-670.88
144,-669.463
145,-668.048
146,-666.636
147,-665.227
148,-663.821
149,-662.417
150,-661.016
151,-659.617
152,-658.221
153,-656.828
154,-655.437
155,-654.049
156,-652.663
157,-651.28
158,-649.9
159,-648.522
160,-647.146
161,-645.773
162,-644.403
163,-643.035
164,-641.67
165,-640.307
166,-638.947
167,-637.589
168,-636.234
169,-634.881
170,-633.531
171,-632.183
172,-630.837
173,-629.494
174,-628.154
175,-626.816
176,-625.48
177,-624.147
178,-622.816
179,-621.488
180,-620.162
181,-618.838
182,-617.517
183,-616.198
184,-614.882
185,-613.568
186,-612.256
187,-610.947
188,-609.64
189,-608.335
190,-607.033
191,-605.733
192,-604.435
193,-603.139
194,-601.846
195,-600.556
196,-599.267
197,-597.981
198,-596.697
199,-595.415
200,-594.136
201,-592.859
202,-591.584
203,-590.311
204,-589.041
205,-587.773
206,-586.507
207,-585.243
208,-583.981
209,-582.722
210,-581.465
211,-580.21
212,-578.957
213,-577.707
214,-576.458
215,-575.212
216,-573.968
217,-572.726
218,-571.487
219,-570.249
220,-569.013
221,-567.78
222,-566.549
223,-565.32
224,-564.093
225,-562.868
226,-561.645
227,-560.424
228,-559.206
229,-557.989
230,-556.774
231,-555.562
232,-554.352
233,-553.143
234,-551.937
235,-550.733
236,-549.531
237,-548.33
238,-547.132
239,-545.936
240,-544.742
241,-543.55
242,-542.36
243,-541.172
244,-539.985
245,-538.801
246,-537.619
247,-536.439
248,-535.261
249,-534.084
250,-532.91
251,-531.737
252,-530.567
253,-529.398
254,-528.232
255,-527.067
256,-525.904
257,-524.743
258,-523.584
259,-522.427
260,-521.272
261,-520.119
262,-518.967
263,-517.818
264,-516.67
265,-515.524
266,-514.38
267,-513.238
268,-512.098
269,-510.959
270,-509.823
271,-508.688
272,-507.555
273,-506.424
274,-505.295
275,-504.167
276,-503.041
277,-501.917
278,-500.795
279,-499.675
280,-498.556
281,-497.439
282,-496.324
283,-495.211
284,-494.1
285,-492.99
286,-491.882
287,-490.775
288,-489.671
289,-488.568
290,-487.467
291,-486.367
292,-485.27
293,-484.174
294,-483.08
295,-481.987
296,-480.896
297,-479.807
298,-478.719
299,-477.634
300,-476.549
301,-475.467
302,-474.386
303,-473.307
304,-472.229
305,-471.153
306,-470.079
307,-469.006
308,-467.935
309,-466.866
310,-465.798
