i,lookup[i]
0,-10798.6
1,-10776.2
2,-10753.7
3,-10731.4
4,-10709.1
5,-10686.8
6,-10664.6
7,-10642.5
8,-10620.4
9,-10598.3
10,-10576.3
11,-10554.4
12,-10532.5
13,-10510.7
14,-10488.9
15,-10467.2
16,-10445.5
17,-10423.9
18,-10402.3
19,-10380.8
20,-10359.3
21,-10337.9
22,-10316.6
23,-10295.3
24,-10274
25,-10252.8
26,-10231.7
27,-10210.6
28,-10189.5
29,-10168.5
30,-10147.5
31,-10126.6
32,-10105.8
33,-10085
34,-10064.2
35,-10043.5
36,-10022.9
37,-10002.3
38,-9981.75
39,-9961.24
40,-9940.79
41,-9920.39
42,-9900.04
43,-9879.73
44,-9859.47
45,-9839.27
46,-9819.11
47,-9798.99
48,-9778.93
49,-9758.92
50,-9738.95
51,-9719.03
52,-9699.16
53,-9679.33
54,-9659.56
55,-9639.83
56,-9620.15
57,-9600.51
58,-9580.92
59,-9561.38
60,-9541.89
61,-9522.44
62,-9503.04
63,-9483.68
64,-9464.37
65,-9445.11
66,-9425.89
67,-9406.72
68,-9387.59
69,-9368.51
70,-9349.48
71,-9330.49
72,-9311.54
73,-9292.64
74,-9273.79
75,-9254.98
76,-9236.21
77,-9217.49
78,-9198.81
79,-9180.18
80,-9161.59
81,-9143.05
82,-9124.55
83,-9106.09
84,-9087.68
85,-9069.31
86,-9050.99
87,-9032.71
88,-9014.47
89,-8996.27
90,-8978.12
91,-8960.01
92,-8941.94
93,-8923.92
94,-8905.94
95,-8888
96,-8870.1
97,-8852.25
98,-8834.43
99,-8816.66
100,-8798.93
101,-8781.25
102,-8763.6
103,-8746
104,-8728.43
105,-8710.91
106,-8693.43
107,-8675.99
108,-8658.6
109,-8641.24
110,-8623.92
111,-8606.65
112,-8589.41
113,-8572.22
114,-8555.06
115,-8537.95
116,-8520.87
117,-8503.84
118,-8486.85
119,-8469.89
120,-8452.98
121,-8436.1
122,-8419.26
123,-8402.47
124,-8385.71
125,-8368.99
126,-8352.31
127,-8335.67
128,-8319.07
129,-8302.51
130,-8285.98
131,-8269.5
132,-8253.05
133,-8236.64
134,-8220.27
135,-8203.94
136,-8187.64
137,-8171.38
138,-8155.16
139,-8138.98
140,-8122.84
141,-8106.73
142,-8090.66
143,-8074.63
144,-8058.63
145,-8042.68
146,-8026.75
147,-8010.87
148,-7995.02
149,-7979.21
150,-7963.44
151,-7947.7
152,-7932
153,-7916.33
154,-7900.7
155,-7885.11
156,-7869.55
157,-7854.03
158,-7838.55
159,-7823.1
160,-7807.68
161,-7792.3
162,-7776.96
163,-7761.65
164,-7746.38
165,-7731.14
166,-7715.94
167,-7700.77
168,-7685.64
169,-7670.54
170,-7655.47
171,-7640.45
172,-7625.45
173,-7610.49
174,-7595.56
175,-7580.67
176,-7565.81
177,-7550.99
178,-7536.2
179,-7521.44
180,-7506.72
181,-7492.03
182,-7477.37
183,-7462.75
184,-7448.16
185,-7433.6
186,-7419.08
187,-7404.59
188,-7390.14
189,-7375.71
190,-7361.32
191,-7346.96
192,-7332.64
193,-7318.34
194,-7304.08
195,-7289.85
196,-7275.66
197,-7261.49
198,-7247.36
199,-7233.26
200,-7219.19
201,-7205.15
202,-7191.15
203,-7177.18
204,-7163.23
205,-7149.32
206,-7135.44
207,-7121.6
208,-7107.78
209,-7093.99
210,-7080.24
211,-7066.52
212,-7052.82
213,-7039.16
214,-7025.53
215,-7011.93
216,-6998.36
217,-6984.82
218,-6971.31
219,-6957.83
220,-6944.38
221,-6930.97
222,-6917.58
223,-6904.22
224,-6890.89
225,-6877.59
226,-6864.32
227,-6851.08
228,-6837.87
229,-6824.69
230,-6811.54
231,-6798.42
232,-6785.33
233,-6772.26
234,-6759.23
235,-6746.22
236,-6733.25
237,-6720.3
238,-6707.38
239,-6694.49
240,-6681.63
241,-6668.79
242,-6655.99
243,-6643.21
244,-6630.46
245,-6617.74
246,-6605.05
247,-6592.39
248,-6579.75
249,-6567.14
250,-6554.56
251,-6542.01
252,-6529.48
253,-6516.99
254,-6504.52
255,-6492.07
256,-6479.66
257,-6467.27
258,-6454.91
259,-6442.58
260,-6430.27
261,-6417.99
262,-6405.74
263,-6393.51
264,-6381.31
265,-6369.14
266,-6356.99
267,-6344.87
268,-6332.78
269,-6320.72
270,-6308.68
271,-6296.66
272,-6284.67
273,-6272.71
274,-6260.78
275,-6248.87
276,-6236.98
277,-6225.13
278,-6213.29
279,-6201.49
280,-6189.71
281,-6177.95
282,-6166.22
283,-6154.52
284,-6142.84
285,-6131.18
286,-6119.56
287,-6107.95
288,-6096.37
