i,lookup[i]
0,-317.703
1,-316.946
2,-316.19
3,-315.436
4,-314.684
5,-313.933
6,-313.185
7,-312.438
8,-311.692
9,-310.949
10,-310.207
11,-309.466
12,-308.728
13,-307.991
14,-307.256
15,-306.522
16,-305.79
17,-305.06
18,-304.332
19,-303.605
20,-302.88
21,-302.156
22,-301.434
23,-300.714
24,-299.995
25,-299.278
26,-298.563
27,-297.849
28,-297.137
29,-296.426
30,-295.717
31,-295.01
32,-294.304
33,-293.6
34,-292.897
35,-292.196
36,-291.497
37,-290.799
38,-290.103
39,-289.408
40,-288.715
41,-288.023
42,-287.333
43,-286.645
44,-285.958
45,-285.272
46,-284.588
47,-283.906
48,-283.225
49,-282.546
50,-281.868
51,-281.191
52,-280.516
53,-279.843
54,-279.171
55,-278.501
56,-277.832
57,-277.165
58,-276.499
59,-275.834
60,-275.171
61,-274.51
62,-273.85
63,-273.191
64,-272.534
65,-271.878
66,-271.224
67,-270.571
68,-269.92
69,-269.27
70,-268.621
71,-267.974
72,-267.328
73,-266.684
74,-266.041
75,-265.399
76,-264.759
77,-264.121
78,-263.483
79,-262.847
80,-262.213
81,-261.58
82,-260.948
83,-260.317
84,-259.688
85,-259.061
86,-258.434
87,-257.809
88,-257.186
89,-256.563
90,-255.942
91,-255.323
92,-254.704
93,-254.087
94,-253.472
95,-252.858
96,-252.245
97,-251.633
98,-251.022
99,-250.413
100,-249.806
101,-249.199
102,-248.594
103,-247.99
104,-247.388
105,-246.786
106,-246.186
107,-245.587
108,-244.99
109,-244.394
110,-243.799
111,-243.205
112,-242.613
113,-242.021
114,-241.431
115,-240.843
116,-240.255
117,-239.669
118,-239.084
119,-238.5
120,-237.918
121,-237.336
122,-236.756
123,-236.177
124,-235.6
125,-235.023
126,-234.448
127,-233.874
128,-233.301
129,-232.729
130,-232.159
131,-231.589
132,-231.021
133,-230.454
134,-229.889
135,-229.324
136,-228.76
137,-228.198
138,-227.637
139,-227.077
140,-226.518
141,-225.961
142,-225.404
143,-224.849
144,-224.294
145,-223.741
146,-223.189
147,-222.638
148,-222.089
149,-221.54
150,-220.993
151,-220.446
152,-219.901
153,-219.357
154,-218.814
155,-218.272
156,-217.731
157,-217.191
158,-216.652
159,-216.115
160,-215.578
161,-215.043
162,-214.508
163,-213.975
164,-213.443
165,-212.912
166,-212.382
167,-211.853
168,-211.325
169,-210.798
170,-210.272
171,-209.747
172,-209.223
173,-208.7
174,-208.179
175,-207.658
176,-207.138
177,-206.62
178,-206.102
179,-205.586
180,-205.07
181,-204.555
182,-204.042
183,-203.529
184,-203.018
185,-202.507
186,-201.998
187,-201.489
188,-200.982
189,-200.475
190,-199.97
191,-199.465
192,-198.961
193,-198.459
194,-197.957
195,-197.456
196,-196.957
197,-196.458
198,-195.96
199,-195.463
200,-194.967
201,-194.472
202,-193.978
203,-193.485
204,-192.993
205,-192.502
206,-192.012
207,-191.523
208,-191.034
209,-190.547
210,-190.06
211,-189.575
212,-189.09
213,-188.606
214,-188.124
215,-187.642
216,-187.161
217,-186.68
218,-186.201
219,-185.723
220,-185.245
221,-184.769
222,-184.293
223,-183.818
224,-183.345
225,-182.872
226,-182.399
227,-181.928
228,-181.458
229,-180.988
230,-180.52
231,-180.052
232,-179.585
233,-179.119
234,-178.654
235,-178.189
236,-177.726
237,-177.263
238,-176.801
239,-176.341
240,-175.88
241,-175.421
242,-174.963
243,-174.505
244,-174.048
245,-173.592
246,-173.137
247,-172.683
248,-172.229
249,-171.777
250,-171.325
251,-170.874
252,-170.423
253,-169.974
254,-169.525
255,-169.077
256,-168.63
257,-168.184
258,-167.738
259,-167.294
260,-166.85
261,-166.407
262,-165.964
263,-165.523
264,-165.082
265,-164.642
266,-164.202
267,-163.764
268,-163.326
269,-162.889
270,-162.453
271,-162.018
272,-161.583
273,-161.149
274,-160.716
275,-160.283
276,-159.851
277,-159.421
278,-158.99
279,-158.561
280,-158.132
281,-157.704
282,-157.277
283,-156.85
284,-156.424
285,-155.999
286,-155.575
287,-155.151
288,-154.728
289,-154.306
290,-153.884
291,-153.463
292,-153.043
293,-152.624
294,-152.205
295,-151.787
296,-151.369
297,-150.953
298,-150.537
299,-150.121
300,-149.707
301,-149.293
302,-148.88
303,-148.467
304,-148.055
305,-147.644
306,-147.233
307,-146.823
308,-146.414
309,-146.006
310,-145.598
311,-145.19
312,-144.784
313,-144.378
314,-143.973
315,-143.568
316,-143.164
317,-142.761
318,-142.358
319,-141.956
320,-141.555
321,-141.154
322,-140.754
323,-140.354
324,-139.955
325,-139.557
326,-139.159
327,-138.762
328,-138.366
329,-137.97
330,-137.575
331,-137.181
332,-136.787
333,-136.393
334,-136.001
335,-135.609
336,-135.217
337,-134.826
338,-134.436
339,-134.046
340,-133.657
341,-133.269
342,-132.881
343,-132.493
344,-132.107
345,-131.72
346,-131.335
347,-130.95
348,-130.565
349,-130.182
350,-129.798
351,-129.416
352,-129.033
353,-128.652
354,-128.271
355,-127.89
356,-127.51
357,-127.131
358,-126.752
359,-126.374
360,-125.997
361,-125.619
362,-125.243
363,-124.867
364,-124.491
365,-124.116
366,-123.742
367,-123.368
368,-122.995
369,-122.622
370,-122.25
371,-121.878
372,-121.507
373,-121.136
374,-120.766
375,-120.396
376,-120.027
377,-119.659
378,-119.291
379,-118.923
380,-118.556
381,-118.19
382,-117.824
383,-117.458
384,-117.093
385,-116.729
386,-116.365
387,-116.001
388,-115.638
389,-115.275
390,-114.913
391,-114.552
392,-114.191
393,-113.83
394,-113.47
395,-113.111
396,-112.752
397,-112.393
398,-112.035
399,-111.677
400,-111.32
401,-110.963
402,-110.607
403,-110.251
404,-109.896
405,-109.541
406,-109.187
407,-108.833
408,-108.479
409,-108.126
410,-107.774
411,-107.421
412,-107.07
413,-106.719
414,-106.368
415,-106.017
416,-105.668
417,-105.318
418,-104.969
419,-104.621
420,-104.273
421,-103.925
422,-103.578
423,-103.231
424,-102.884
425,-102.538
426,-102.193
427,-101.848
428,-101.503
429,-101.159
430,-100.815
431,-100.472
432,-100.129
433,-99.7861
434,-99.4439
435,-99.1022
436,-98.7608
437,-98.4199
438,-98.0794
439,-97.7392
440,-97.3995
441,-97.0602
442,-96.7212
443,-96.3827
444,-96.0446
445,-95.7068
446,-95.3695
447,-95.0325
448,-94.6959
449,-94.3598
450,-94.024
451,-93.6886
452,-93.3535
453,-93.0189
454,-92.6846
455,-92.3507
456,-92.0172
457,-91.6841
458,-91.3513
459,-91.0189
460,-90.6869
461,-90.3552
462,-90.0239
463,-89.693
464,-89.3624
465,-89.0322
466,-88.7023
467,-88.3728
468,-88.0437
469,-87.7149
470,-87.3865
471,-87.0584
472,-86.7307
473,-86.4033
474,-86.0763
475,-85.7496
476,-85.4233
477,-85.0973
478,-84.7716
479,-84.4463
480,-84.1213
481,-83.7967
482,-83.4724
483,-83.1484
484,-82.8247
485,-82.5014
486,-82.1784
487,-81.8558
488,-81.5334
489,-81.2114
490,-80.8897
491,-80.5683
492,-80.2473
493,-79.9266
494,-79.6061
495,-79.286
496,-78.9662
497,-78.6468
498,-78.3276
499,-78.0087
500,-77.6902
501,-77.3719
502,-77.054
503,-76.7363
504,-76.419
505,-76.1019
506,-75.7852
507,-75.4687
508,-75.1526
509,-74.8367
510,-74.5212
511,-74.2059
512,-73.8909
513,-73.5762
514,-73.2618
515,-72.9476
516,-72.6338
517,-72.3202
518,-72.007
519,-71.694
520,-71.3812
521,-71.0688
522,-70.7566
523,-70.4447
524,-70.1331
525,-69.8217
526,-69.5106
527,-69.1998
528,-68.8893
529,-68.579
530,-68.2689
531,-67.9592
532,-67.6497
533,-67.3404
534,-67.0315
535,-66.7227
536,-66.4143
537,-66.106
538,-65.7981
539,-65.4904
540,-65.1829
541,-64.8757
542,-64.5687
543,-64.262
544,-63.9555
545,-63.6493
546,-63.3433
547,-63.0375
548,-62.732
549,-62.4267
550,-62.1217
551,-61.8169
552,-61.5123
553,-61.208
554,-60.9039
555,-60.6
556,-60.2963
557,-59.9929
558,-59.6897
559,-59.3867
560,-59.084
561,-58.7815
562,-58.4792
563,-58.1771
564,-57.8752
565,-57.5735
566,-57.2721
567,-56.9709
568,-56.6699
569,-56.3691
570,-56.0685
571,-55.7681
572,-55.4679
573,-55.1679
574,-54.8682
575,-54.5686
576,-54.2693
577,-53.9701
578,-53.6712
579,-53.3724
580,-53.0738
581,-52.7755
582,-52.4773
583,-52.1793
584,-51.8815
585,-51.584
586,-51.2866
587,-50.9893
588,-50.6923
589,-50.3955
590,-50.0988
591,-49.8023
592,-49.5061
593,-49.2099
594,-48.914
595,-48.6183
596,-48.3227
597,-48.0273
598,-47.7321
599,-47.437
600,-47.1422
601,-46.8475
602,-46.5529
603,-46.2586
604,-45.9644
605,-45.6703
606,-45.3765
607,-45.0828
608,-44.7893
609,-44.4959
610,-44.2027
611,-43.9096
612,-43.6167
613,-43.324
614,-43.0314
615,-42.739
616,-42.4467
617,-42.1546
618,-41.8626
619,-41.5708
620,-41.2791
621,-40.9876
622,-40.6962
623,-40.405
624,-40.1139
625,-39.823
626,-39.5322
627,-39.2415
628,-38.951
629,-38.6606
630,-38.3704
631,-38.0803
632,-37.7903
633,-37.5005
634,-37.2107
635,-36.9212
636,-36.6317
637,-36.3424
638,-36.0532
639,-35.7642
640,-35.4752
641,-35.1864
642,-34.8978
643,-34.6092
644,-34.3208
645,-34.0324
646,-33.7443
647,-33.4562
648,-33.1682
649,-32.8804
650,-32.5926
651,-32.305
652,-32.0175
653,-31.7301
654,-31.4428
655,-31.1557
656,-30.8686
657,-30.5817
658,-30.2948
659,-30.0081
660,-29.7214
661,-29.4349
662,-29.1485
663,-28.8621
664,-28.5759
665,-28.2898
666,-28.0037
667,-27.7178
668,-27.4319
669,-27.1462
670,-26.8605
671,-26.575
672,-26.2895
673,-26.0041
674,-25.7188
675,-25.4336
676,-25.1485
677,-24.8635
678,-24.5785
679,-24.2937
680,-24.0089
681,-23.7242
682,-23.4396
683,-23.155
684,-22.8706
685,-22.5862
686,-22.3019
687,-22.0177
688,-21.7335
689,-21.4494
690,-21.1654
691,-20.8815
692,-20.5976
693,-20.3139
694,-20.0301
695,-19.7465
696,-19.4629
697,-19.1794
698,-18.8959
699,-18.6125
700,-18.3292
701,-18.0459
702,-17.7627
703,-17.4795
704,-17.1964
705,-16.9134
706,-16.6304
707,-16.3475
708,-16.0646
709,-15.7818
710,-15.4991
711,-15.2164
712,-14.9337
713,-14.6511
714,-14.3685
715,-14.086
716,-13.8035
717,-13.5211
718,-13.2387
719,-12.9564
720,-12.6741
721,-12.3919
722,-12.1097
723,-11.8275
724,-11.5454
725,-11.2633
726,-10.9812
727,-10.6992
728,-10.4172
729,-10.1353
730,-9.85337
731,-9.57149
732,-9.28964
733,-9.00782
734,-8.72603
735,-8.44426
736,-8.16253
737,-7.88082
738,-7.59914
739,-7.31748
740,-7.03585
741,-6.75424
742,-6.47265
743,-6.19108
744,-5.90953
745,-5.628
746,-5.34649
747,-5.065
748,-4.78352
749,-4.50206
750,-4.22061
751,-3.93917
752,-3.65775
753,-3.37634
754,-3.09494
755,-2.81355
756,-2.53217
757,-2.2508
758,-1.96944
759,-1.68808
760,-1.40672
761,-1.12537
762,-0.844027
763,-0.562683
764,-0.281341
765,0
766,0.281341
767,0.562683
768,0.844027
769,1.12537
770,1.40672
771,1.68808
772,1.96944
773,2.2508
774,2.53217
775,2.81355
776,3.09494
777,3.37634
778,3.65775
779,3.93917
780,4.22061
781,4.50206
782,4.78352
783,5.065
784,5.34649
785,5.628
786,5.90953
787,6.19108
788,6.47265
789,6.75424
790,7.03585
791,7.31748
792,7.59914
793,7.88082
794,8.16253
795,8.44426
796,8.72603
797,9.00782
798,9.28964
799,9.57149
800,9.85337
801,10.1353
802,10.4172
803,10.6992
804,10.9812
805,11.2633
806,11.5454
807,11.8275
808,12.1097
809,12.3919
810,12.6741
811,12.9564
812,13.2387
813,13.5211
814,13.8035
815,14.086
816,14.3685
817,14.6511
818,14.9337
819,15.2164
820,15.4991
821,15.7818
822,16.0646
823,16.3475
824,16.6304
825,16.9134
826,17.1964
827,17.4795
828,17.7627
829,18.0459
830,18.3292
831,18.6125
832,18.8959
833,19.1794
834,19.4629
835,19.7465
836,20.0301
837,20.3139
838,20.5976
839,20.8815
840,21.1654
841,21.4494
842,21.7335
843,22.0177
844,22.3019
845,22.5862
846,22.8706
847,23.155
848,23.4396
849,23.7242
850,24.0089
851,24.2937
852,24.5785
853,24.8635
854,25.1485
855,25.4336
856,25.7188
857,26.0041
858,26.2895
859,26.575
860,26.8605
861,27.1462
862,27.4319
863,27.7178
864,28.0037
865,28.2898
866,28.5759
867,28.8621
868,29.1485
869,29.4349
870,29.7214
871,30.0081
872,30.2948
873,30.5817
874,30.8686
875,31.1557
876,31.4428
877,31.7301
878,32.0175
879,32.305
880,32.5926
881,32.8804
882,33.1682
883,33.4562
884,33.7443
885,34.0324
886,34.3208
887,34.6092
888,34.8978
889,35.1864
890,35.4752
891,35.7642
892,36.0532
893,36.3424
894,36.6317
895,36.9212
896,37.2107
897,37.5005
898,37.7903
899,38.0803
900,38.3704
901,38.6606
902,38.951
903,39.2415
904,39.5322
905,39.823
906,40.1139
907,40.405
908,40.6962
909,40.9876
910,41.2791
911,41.5708
912,41.8626
913,42.1546
914,42.4467
915,42.739
916,43.0314
917,43.324
918,43.6167
919,43.9096
920,44.2027
921,44.4959
922,44.7893
923,45.0828
924,45.3765
925,45.6703
926,45.9644
927,46.2586
928,46.5529
929,46.8475
930,47.1422
931,47.437
932,47.7321
933,48.0273
934,48.3227
935,48.6183
936,48.914
937,49.2099
938,49.5061
939,49.8023
940,50.0988
941,50.3955
942,50.6923
943,50.9893
944,51.2866
945,51.584
946,51.8815
947,52.1793
948,52.4773
949,52.7755
950,53.0738
951,53.3724
952,53.6712
953,53.9701
954,54.2693
955,54.5686
956,54.8682
957,55.1679
958,55.4679
959,55.7681
960,56.0685
961,56.3691
962,56.6699
963,56.9709
964,57.2721
965,57.5735
966,57.8752
967,58.1771
968,58.4792
969,58.7815
970,59.084
971,59.3867
972,59.6897
973,59.9929
974,60.2963
975,60.6
976,60.9039
977,61.208
978,61.5123
979,61.8169
980,62.1217
981,62.4267
982,62.732
983,63.0375
984,63.3433
985,63.6493
986,63.9555
987,64.262
988,64.5687
989,64.8757
990,65.1829
991,65.4904
992,65.7981
993,66.106
994,66.4143
995,66.7227
996,67.0315
997,67.3404
998,67.6497
999,67.9592
1000,68.2689
1001,68.579
1002,68.8893
1003,69.1998
1004,69.5106
1005,69.8217
1006,70.1331
1007,70.4447
1008,70.7566
1009,71.0688
1010,71.3812
1011,71.694
1012,72.007
1013,72.3202
1014,72.6338
1015,72.9476
1016,73.2618
1017,73.5762
1018,73.8909
1019,74.2059
1020,74.5212
1021,74.8367
1022,75.1526
1023,75.4687
1024,75.7852
1025,76.1019
1026,76.419
1027,76.7363
1028,77.054
1029,77.3719
1030,77.6902
1031,78.0087
1032,78.3276
1033,78.6468
1034,78.9662
1035,79.286
1036,79.6061
1037,79.9266
1038,80.2473
1039,80.5683
1040,80.8897
1041,81.2114
1042,81.5334
1043,81.8558
1044,82.1784
1045,82.5014
1046,82.8247
1047,83.1484
1048,83.4724
1049,83.7967
1050,84.1213
1051,84.4463
1052,84.7716
1053,85.0973
1054,85.4233
1055,85.7496
1056,86.0763
1057,86.4033
1058,86.7307
1059,87.0584
1060,87.3865
1061,87.7149
1062,88.0437
1063,88.3728
1064,88.7023
1065,89.0322
1066,89.3624
1067,89.693
1068,90.0239
1069,90.3552
1070,90.6869
1071,91.0189
1072,91.3513
1073,91.6841
1074,92.0172
1075,92.3507
1076,92.6846
1077,93.0189
1078,93.3535
1079,93.6886
1080,94.024
1081,94.3598
1082,94.6959
1083,95.0325
1084,95.3695
1085,95.7068
1086,96.0446
1087,96.3827
1088,96.7212
1089,97.0602
1090,97.3995
1091,97.7392
1092,98.0794
1093,98.4199
1094,98.7608
1095,99.1022
1096,99.4439
1097,99.7861
1098,100.129
1099,100.472
1100,100.815
1101,101.159
1102,101.503
1103,101.848
1104,102.193
1105,102.538
1106,102.884
1107,103.231
1108,103.578
1109,103.925
1110,104.273
1111,104.621
1112,104.969
1113,105.318
1114,105.668
1115,106.017
1116,106.368
1117,106.719
1118,107.07
1119,107.421
1120,107.774
1121,108.126
1122,108.479
1123,108.833
1124,109.187
1125,109.541
1126,109.896
1127,110.251
1128,110.607
1129,110.963
1130,111.32
1131,111.677
1132,112.035
1133,112.393
1134,112.752
1135,113.111
1136,113.47
1137,113.83
1138,114.191
1139,114.552
1140,114.913
1141,115.275
1142,115.638
1143,116.001
1144,116.365
1145,116.729
1146,117.093
1147,117.458
1148,117.824
1149,118.19
1150,118.556
1151,118.923
1152,119.291
1153,119.659
1154,120.027
1155,120.396
1156,120.766
1157,121.136
1158,121.507
1159,121.878
1160,122.25
1161,122.622
1162,122.995
1163,123.368
1164,123.742
1165,124.116
1166,124.491
1167,124.867
1168,125.243
1169,125.619
1170,125.997
1171,126.374
1172,126.752
1173,127.131
1174,127.51
1175,127.89
1176,128.271
1177,128.652
1178,129.033
1179,129.416
1180,129.798
1181,130.182
1182,130.565
1183,130.95
1184,131.335
1185,131.72
1186,132.107
1187,132.493
1188,132.881
1189,133.269
1190,133.657
1191,134.046
1192,134.436
1193,134.826
1194,135.217
1195,135.609
1196,136.001
1197,136.393
1198,136.787
1199,137.181
1200,137.575
1201,137.97
1202,138.366
1203,138.762
1204,139.159
1205,139.557
1206,139.955
1207,140.354
1208,140.754
1209,141.154
1210,141.555
1211,141.956
1212,142.358
1213,142.761
1214,143.164
1215,143.568
1216,143.973
1217,144.378
1218,144.784
1219,145.19
1220,145.598
1221,146.006
1222,146.414
1223,146.823
1224,147.233
1225,147.644
1226,148.055
1227,148.467
1228,148.88
1229,149.293
1230,149.707
1231,150.121
1232,150.537
1233,150.953
1234,151.369
1235,151.787
1236,152.205
1237,152.624
1238,153.043
1239,153.463
1240,153.884
1241,154.306
1242,154.728
1243,155.151
1244,155.575
1245,155.999
1246,156.424
1247,156.85
1248,157.277
1249,157.704
1250,158.132
1251,158.561
1252,158.99
1253,159.421
1254,159.851
1255,160.283
1256,160.716
1257,161.149
1258,161.583
1259,162.018
1260,162.453
1261,162.889
1262,163.326
1263,163.764
1264,164.202
1265,164.642
1266,165.082
1267,165.523
1268,165.964
1269,166.407
1270,166.85
1271,167.294
1272,167.738
1273,168.184
1274,168.63
1275,169.077
1276,169.525
1277,169.974
1278,170.423
1279,170.874
1280,171.325
1281,171.777
1282,172.229
1283,172.683
1284,173.137
1285,173.592
1286,174.048
1287,174.505
1288,174.963
1289,175.421
1290,175.88
1291,176.341
1292,176.801
1293,177.263
1294,177.726
1295,178.189
1296,178.654
1297,179.119
1298,179.585
1299,180.052
1300,180.52
1301,180.988
1302,181.458
1303,181.928
1304,182.399
1305,182.872
1306,183.345
1307,183.818
1308,184.293
1309,184.769
1310,185.245
1311,185.723
1312,186.201
1313,186.68
1314,187.161
1315,187.642
1316,188.124
1317,188.606
1318,189.09
1319,189.575
1320,190.06
1321,190.547
1322,191.034
1323,191.523
1324,192.012
1325,192.502
1326,192.993
1327,193.485
1328,193.978
1329,194.472
1330,194.967
1331,195.463
1332,195.96
1333,196.458
1334,196.957
1335,197.456
1336,197.957
1337,198.459
1338,198.961
1339,199.465
1340,199.97
1341,200.475
1342,200.982
1343,201.489
1344,201.998
1345,202.507
1346,203.018
1347,203.529
1348,204.042
1349,204.555
1350,205.07
1351,205.586
1352,206.102
1353,206.62
1354,207.138
1355,207.658
1356,208.179
1357,208.7
1358,209.223
1359,209.747
1360,210.272
1361,210.798
1362,211.325
1363,211.853
1364,212.382
1365,212.912
1366,213.443
1367,213.975
1368,214.508
1369,215.043
1370,215.578
1371,216.115
1372,216.652
1373,217.191
1374,217.731
1375,218.272
1376,218.814
1377,219.357
1378,219.901
1379,220.446
1380,220.993
1381,221.54
1382,222.089
1383,222.638
1384,223.189
1385,223.741
1386,224.294
1387,224.849
1388,225.404
1389,225.961
1390,226.518
1391,227.077
1392,227.637
1393,228.198
1394,228.76
1395,229.324
1396,229.889
1397,230.454
1398,231.021
1399,231.589
1400,232.159
1401,232.729
1402,233.301
1403,233.874
1404,234.448
1405,235.023
1406,235.6
1407,236.177
1408,236.756
1409,237.336
1410,237.918
1411,238.5
1412,239.084
1413,239.669
1414,240.255
1415,240.843
1416,241.431
1417,242.021
1418,242.613
1419,243.205
1420,243.799
1421,244.394
1422,244.99
1423,245.587
1424,246.186
1425,246.786
1426,247.388
1427,247.99
1428,248.594
1429,249.199
1430,249.806
1431,250.413
1432,251.022
1433,251.633
1434,252.245
1435,252.858
1436,253.472
1437,254.087
1438,254.704
1439,255.323
1440,255.942
1441,256.563
