i,lookup[i]
0,-5940.61
1,-5925.82
2,-5911.07
3,-5896.36
4,-5881.68
5,-5867.05
6,-5852.46
7,-5837.91
8,-5823.4
9,-5808.94
10,-5794.51
11,-5780.12
12,-5765.77
13,-5751.45
14,-5737.18
15,-5722.95
16,-5708.76
17,-5694.6
18,-5680.49
19,-5666.41
20,-5652.38
21,-5638.38
22,-5624.42
23,-5610.5
24,-5596.61
25,-5582.77
26,-5568.96
27,-5555.19
28,-5541.46
29,-5527.77
30,-5514.11
31,-5500.49
32,-5486.91
33,-5473.37
34,-5459.86
35,-5446.4
36,-5432.96
37,-5419.57
38,-5406.21
39,-5392.89
40,-5379.6
41,-5366.35
42,-5353.14
43,-5339.97
44,-5326.83
45,-5313.72
46,-5300.65
47,-5287.62
48,-5274.63
49,-5261.66
50,-5248.74
51,-5235.85
52,-5223
53,-5210.18
54,-5197.39
55,-5184.64
56,-5171.93
57,-5159.25
58,-5146.6
59,-5133.99
60,-5121.42
61,-5108.88
62,-5096.37
63,-5083.9
64,-5071.46
65,-5059.05
66,-5046.68
67,-5034.35
68,-5022.04
69,-5009.77
70,-4997.54
71,-4985.33
72,-4973.16
73,-4961.03
74,-4948.92
75,-4936.85
76,-4924.82
77,-4912.81
78,-4900.84
79,-4888.9
80,-4877
81,-4865.12
82,-4853.28
83,-4841.47
84,-4829.69
85,-4817.95
86,-4806.24
87,-4794.55
88,-4782.9
89,-4771.29
90,-4759.7
91,-4748.15
92,-4736.62
93,-4725.13
94,-4713.67
95,-4702.24
96,-4690.84
97,-4679.48
98,-4668.14
99,-4656.83
100,-4645.56
101,-4634.31
102,-4623.1
103,-4611.92
104,-4600.76
105,-4589.64
106,-4578.55
107,-4567.48
108,-4556.45
109,-4545.45
110,-4534.48
111,-4523.53
112,-4512.62
113,-4501.74
114,-4490.88
115,-4480.06
116,-4469.26
117,-4458.49
118,-4447.76
119,-4437.05
120,-4426.37
121,-4415.72
122,-4405.1
123,-4394.5
124,-4383.94
125,-4373.4
126,-4362.9
127,-4352.42
128,-4341.97
129,-4331.54
130,-4321.15
131,-4310.78
132,-4300.44
133,-4290.13
134,-4279.85
135,-4269.6
136,-4259.37
137,-4249.17
138,-4239
139,-4228.85
140,-4218.73
141,-4208.64
142,-4198.58
143,-4188.54
144,-4178.53
145,-4168.55
146,-4158.6
147,-4148.67
148,-4138.77
149,-4128.89
150,-4119.04
151,-4109.22
152,-4099.42
153,-4089.65
154,-4079.91
155,-4070.19
156,-4060.5
157,-4050.84
158,-4041.2
159,-4031.58
160,-4022
161,-4012.43
162,-4002.9
163,-3993.39
164,-3983.9
165,-3974.44
166,-3965.01
167,-3955.6
168,-3946.21
169,-3936.85
170,-3927.52
171,-3918.21
172,-3908.92
173,-3899.66
174,-3890.43
175,-3881.22
176,-3872.03
177,-3862.87
178,-3853.74
179,-3844.62
180,-3835.54
181,-3826.47
182,-3817.43
183,-3808.42
184,-3799.43
185,-3790.46
186,-3781.51
187,-3772.59
188,-3763.7
189,-3754.83
190,-3745.98
191,-3737.15
192,-3728.35
193,-3719.57
194,-3710.82
195,-3702.08
196,-3693.37
197,-3684.69
198,-3676.03
199,-3667.39
200,-3658.77
201,-3650.18
202,-3641.61
203,-3633.06
204,-3624.53
205,-3616.03
206,-3607.55
207,-3599.09
208,-3590.65
209,-3582.24
210,-3573.85
211,-3565.48
212,-3557.13
213,-3548.81
214,-3540.5
215,-3532.22
216,-3523.96
217,-3515.73
218,-3507.51
219,-3499.32
220,-3491.15
221,-3482.99
222,-3474.87
223,-3466.76
224,-3458.67
225,-3450.61
226,-3442.56
227,-3434.54
228,-3426.54
229,-3418.56
230,-3410.6
231,-3402.66
232,-3394.74
233,-3386.84
234,-3378.97
235,-3371.11
236,-3363.28
237,-3355.46
238,-3347.67
239,-3339.89
240,-3332.14
241,-3324.41
242,-3316.7
243,-3309
244,-3301.33
245,-3293.68
246,-3286.05
247,-3278.43
248,-3270.84
249,-3263.27
250,-3255.72
251,-3248.18
252,-3240.67
253,-3233.18
254,-3225.7
255,-3218.25
256,-3210.81
257,-3203.4
258,-3196
259,-3188.62
260,-3181.26
261,-3173.92
262,-3166.6
263,-3159.3
264,-3152.02
265,-3144.76
266,-3137.51
267,-3130.29
268,-3123.08
269,-3115.89
270,-3108.73
271,-3101.57
272,-3094.44
273,-3087.33
274,-3080.23
275,-3073.16
276,-3066.1
277,-3059.06
278,-3052.04
279,-3045.03
280,-3038.05
281,-3031.08
282,-3024.13
283,-3017.2
284,-3010.28
285,-3003.39
286,-2996.51
287,-2989.65
288,-2982.81
289,-2975.98
290,-2969.17
291,-2962.38
292,-2955.61
293,-2948.86
294,-2942.12
295,-2935.4
296,-2928.69
297,-2922.01
298,-2915.34
299,-2908.69
300,-2902.05
301,-2895.44
302,-2888.84
303,-2882.25
304,-2875.68
305,-2869.13
306,-2862.6
307,-2856.08
308,-2849.59
309,-2843.1
310,-2836.64
311,-2830.18
312,-2823.75
313,-2817.33
314,-2810.93
315,-2804.55
316,-2798.18
317,-2791.83
318,-2785.49
319,-2779.17
320,-2772.87
321,-2766.58
322,-2760.31
323,-2754.05
324,-2747.81
325,-2741.59
326,-2735.38
327,-2729.19
328,-2723.01
329,-2716.85
